country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
australia,AUS,1200000000000.0,24127159.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.11,contingency measures,2,0,['3.2.6  Contingency measures']
bahrain,BHR,31858510638.0,1425171.0,2014,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3.1.11,contingency measures,87,1,"['3.2.6  Contingency measures', '3.35.  In  2009,  Bahrain  notified  to  the  WTO  that  it  has  adopted  a  GCC  Common  Law  on  Anti-dumping,  Countervailing  Measures  and  Safeguards  since  22  December  2003  and  a  related regulation  dated  11  October  2004,  relevant  to  the  Agreements  on  Anti-dumping,  Subsidies  and Countervailing Measures and Safeguards.10 Bahrain has never taken anti-dumping, countervailing or safeguard measures. However, on the GCC level, two safeguard investigations were initiated in 2009  on  imports  of  iron  but  were  terminated  without  measures  being  taken  in  2010.  In  2011, Bahrain  adopted  the  new  GCC  Common  Law  on  Anti-dumping,  Countervailing  Measures  and Safeguards (Law No. 48 of 2011).']"
belize,BLZ,1765256400.0,366954.0,2017,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3.1.11,contingency measures,208,3,"['3.1.5  Contingency measures', '3.45.  Belize  notified  the  WTO  that  it  has  not  established  a  competent  authority  to  initiate  or conduct any anti-dumping or countervailing investigations, and has not taken any anti-dumping or countervailing actions.20', '3.46.  The  authorities  stated  that  the  safeguard  mechanism  in  Belize  is  based  on  the  Revised Treaty  of  Chaguaramas.  Belize  notified the  WTO  in 2014,  and  confirmed in  November 2016  that, up to now it has no laws, regulations or administrative procedures relating to safeguard measures within  the  meaning  of  Article  12.6  of  the  Agreement  on  Safeguards  and  thus  has  not,  to  date, conducted any investigations of serious injury.21', ""3.47.  Belize is waiting for the development of a more uniform CARICOM approach on contingency measures.  The  Revised  Treaty  of  Chaguaramas  allows  CARICOM  members  to  take  anti-dumping actions  against  imports  from  other  members,  and  it  contains  provisions  on  subsidies  and countervailing  measures.  Belize  has  not  taken  any  anti-dumping  actions  against  other  CARICOM members,  and  no  anti-dumping  actions  have  been  initiated  by  other  CARICOM  members  against Belize. As Belize has no domestic legislation in place on subsidies, it may not take action against subsidized imports from another CARICOM member. Belize's Trade Policy Framework, approved by Cabinet in 2015 and launched in July 2016, stipulated that Belize reserves the right to develop its national legislative and institutional framework on contingency measures.""]"
brunei_darussalam,BRN,11400266877.0,423196.0,2014,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3.1.11,contingency measures,114,1,"['3.1.6  Contingency trade measures', 'Safety Safety Safety Safety', 'Safety Safety Security', 'Safety', 'Primary resources Security', 'Historical Safety', 'Safety', 'Security of supply and price stability', 'Authorizing agency Royal Brunei Police Force Islamic Dakwah Center Internal Security Department Halal Import Permit Issuing Board Royal Brunei Police Force Royal Brunei Police Force Department of Agriculture Fisheries Department', 'Ministry of Health Ministry of Health Authority for Info-Communication Technology Industry (AITI) RCED, Land Transport Department Forestry Department Adat Istiadat Department', 'Museums Department Ministry of Industry and Primary Resources Ministry of Industry and Primary Resources Supply and State Stores Department (SSSD)', '3.34.  Brunei  does  not  have legislation  or  regulations  on  antidumping,  subsidies  and countervailing,  and  on  safeguard  measures.  No  anti-dumping,  countervailing  or  safeguard measures have been taken during the review period or are currently in force.']"
fiji,FJI,4631626234.0,898760.0,2016,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,3.1.11,contingency measures,175,4,"['3.1.6  Contingency trade measures', ""3.38.  Fiji's  legislative  framework  on  anti-dumping  and  countervailing  measures  remains unchanged  since  its  previous  review.  The  Dumping  and  Countervailing  Duties  Act  states  that countervailing  duties  that  would  be  inconsistent  with  WTO  rules  cannot  be  imposed;  no  such provisions  exist  for  anti-dumping  measures.  Responsibility  for  administering  this  legislation currently lies with the Ministry of Industry, Trade and Tourism; this responsibility is in the process of being transferred to the Fiji Revenue and Customs Authority (FRCA)."", '3.39.  Fiji  has  no  general  (GATT  Article  XIX)  safeguards  legislation.  However,  under  its  customs legislation,  domestic  producers  may  request  the  FRCA  to  extend  relief  against  imports  causing material  injury.   FRCA  investigations  and  recommended  remedies  must  be  completed  within  six months.', '3.40.  Fiji has never taken anti-dumping, countervailing or safeguard measures.', '3.41.  The Fijian Trade Policy Framework 2015-2025 has undertaken to establish mechanisms that will monitor and where necessary invoke contingency trade measures based on the relevant WTO Agreements. The National Trade Remedies Committee, comprising officials from various Ministries and trade-related agencies, is to be established to handle cases on anti-dumping, countervailing and safeguards.']"
georgia,GEO,14332880086.0,3719300.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1.11,contingency measures,36,1,"['3.2.5  Contingency measures', '3.48.  Georgia has no legislation on contingency measures regarding anti-dumping, countervailing or safeguard measures. Georgia has not taken any contingency measures to date.', '8 Law of Georgia on Licences and Permits, viewed online at:', 'http://www.economy.ge/uploads/kanonmdebloba/sagareo_vachroba/Licenses_and_Permits_Legislation_ENG.pdf.', '9 WTO document, G/MA/QR/N/GEO/1, 4 April 2014.', '\x0cWT/TPR/S/328 • Georgia', '- 47 -']"
ghana,GHA,42689783734.0,28206728.0,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1.11,contingency measures,26,1,"['3.1.9  Contingency measures', '3.57.  Since its second TPR in 2001, Ghana has not taken any anti-dumping20, countervailing21 or safeguard measures. Ghana does not have any national legislation on such contingency measures.']"
guatemala,GTM,68763255964.0,16582469.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.11,contingency measures,2,0,['3.1.7  Contingency measures']
guyana,GUY,3446266344.0,773303.0,2015,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.1.11,contingency measures,163,3,"['3.1.7  Contingency measures', '3.50.  Guyana does not have domestic legislation with respect to contingency measures, i.e. anti-dumping,  countervailing,  and  safeguards. 27  In  2010,  the  authorities  notified  to  the  WTO  that Guyana  had  taken  no  anti-dumping  or  countervailing  action;  they  did  not  anticipate  taking  any such measures in the foreseeable future.28', '3.51.  The authorities are of the view that maintaining policy space between the applied and the bound tariff rates is the most efficient and affordable measure due to the financial burden over any anti-dumping/countervailing  proceedings.  Regarding  imports  from  other  CARICOM  members,  the authorities  indicate  that  if  they  need  to  react  to  import  prices  that  are  lower  than  the  price normally  charged  the  home  market,  or  to  counter  the  effect  of  subsidies  in  exporting  countries, they will refer the case to the CARICOM Competition Commission.', '3.52.  The  Revised  Treaty  of  Chaguaramas  specifies  that  CARICOM  members  should  harmonize among  themselves  their  laws  and  administrative  practices  with  respect  to  anti-dumping  and countervailing measures. A possible model anti-dumping law is being discussed at the CARICOM level.']"
honduras,HND,21516915353.0,9112867.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.11,contingency measures,2,0,['3.1.7  Contingency measures']
