country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
belize,BLZ,1765256400.0,366954.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,3,0,['3.3.1  Tax and incentives']
georgia,GEO,14332880086.0,3719300.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,3,0,['3.4.2  Tax and incentives']
guyana,GUY,3446266344.0,773303.0,2015,2,4,0,0,0,0,0,0,0,43,0,0,0,4,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,726,7,"['3.3.1  Taxation and incentives', ""3.88.  Direct  taxes  accounted  for  about  40%  of  Guyana's  tax  revenue  during  2009-13  (Table 3.14). Taxes collected at the border, including import/export duties and the VAT collected at the border, accounted for some 45% of the total Government revenue (section 3.1.5)."", 'Table 3.14 Tax revenues, 2009-13 (G$ million)  Government revenue  of which: Tax revenue  Direct Tax   Corporation tax   Income tax   Withholding tax   Capital gain tax   Property tax   Professional fees  Indirect tax   Import duties   Export duties   Stamp duties   Environmental tax   Value-added tax   Premium tax   Excise tax   Travel tax   Travel voucher tax', '2009 89,071.4  88,284.7  14,982.1 15,363.7 2,851.5 217.1 1,294.1 26.5  6,804.4 8.2 12.8 674.0 23,250.1 117.8 21,427.1 508.6 746.6', '2010 100,958.8  100,049.5  18,105.1 17,815.9 3,322.2 212.1 1,562.2 30.5  8,301.8 6.7 14.8 776.8 27,070.0 105.3 21,302.9 505.5 917.8', '2011 111,408.9  110,437.3  18,444.4 19,639.0 4,976.9 242.7 1,723.0 30.0  9,863.8 9.6 18.3 1,014.1 31,156.2 166.0 21,900.6 544.6 708.0', '2012 118,334.0  117,300.9  19,576.2 19,529.7 4,843.3 408.2 1,866.2 37.3  11,560.8 9.1 20.9 1,070.9 34,105.6 189.3 22,752.8 646.6 684.2', '2013 126,509.8  125,373.1  22,689.3 18,506.4 4,932.4 265.8 2,571.8 36.6  11,865.7 14.1 22.9 1,071.7 34,388.0 193.3 27,283.1 594.6 937.4', 'Source:', 'Information provided by the authorities of Guyana.', '3.89.  The income tax (on individuals) and the corporation tax are the two major direct taxes in Guyana.  All  corporations,  irrespective  of  ownership,  are  subject  to  the  corporation  tax  on chargeable profits. Effective on the income of 2012, rates of corporation tax were reduced by 5%:', '37 Caribbean Export Development Agency online information.  Viewed at:  http://www.carib-export.com.', '\x0cWT/TPR/S/320 • Guyana', '- 40 -', 'a rate of 40% applied to commercial companies38 and 30% to non-commercial companies.39 Profits from sole proprietorships (self-employed) and partnerships are subject to the income tax. Effective on the 2013 income, the income tax rate was lowered to 30% (from 33.3% previously); also the threshold  of  non-taxable  personal  allowance  was  increased  from  G$40,000  to  G$50,000  per month. Combined revenue from the corporation tax and the income tax accounted for about 33% of government revenue in 2013.', ""3.90.  Guyana's  principle  indirect  taxes  are  the  value-added  tax  (VAT)  and  the  excise  tax;  they together accounted for 81% of indirect tax revenue and 49% of government revenue in 2013. The VAT is applied to all goods and services consumed domestically (including imports) at a standard rate  of  16%.  The  VAT  is  zero-rated  on  certain  goods  and  services  including  basic  food  items, medical  services  and  supplies,  education  services  and  materials,  motor  vehicles  older  than  four years,  and  sports  gear.  Moreover,  on  the  ground  of  social  or  difficult-to-tax  reasons,  VAT exemptions are granted to some goods and services including kerosene, residential rent, locally-mined  raw  gold  and  diamonds,  liquid  propane  gas,  gasoline  and  diesel  (which  is  subject  to  the excise tax), and insurance and financial services (which are subject to the premium tax).40"", '3.91.  The  excise  tax  is  applied  to  alcoholic  beverages  (at  the  rate  of  40%);  tobacco  products (100%); petroleum products: gasoline and diesel (50%), gas oil (3%); and motor vehicles (rates vary  widely  by  the  age,  engine  capacity,  type,  and  usage).  Excise  tax  rates  are  specified  by regulations issued by the Ministry of Finance; the regulations require an affirmative resolution in the National Assembly to be effective. Imported petroleum products, motor vehicles, and tobacco products  and  domestically-produced  alcoholic  beverage  are  the  major  source  of  excise  tax revenues.', ""3.92.  More than half of Guyana's revenues from the VAT are collected from imports; with respect to excise tax revenues, more than 80% are collected from imports (Table 3.15)."", 'Table 3.15 VAT and Excise Tax revenues, 2009-13 (G$ million)  Value Added Tax   Imports   Domestic Supply Excise Tax   Imports    Motor Vehicles     Petroleum Products    Tobacco Products    Alcoholic Beverages   Domestic     Alcoholic Beverages Source:', '2010 27,070.0 14,876.8 12,167.7 21,302.9 18,935.2 7,702.4 9,437.3 1,077.0 718.5 2,358.1 2,358.1 Information provided by the authorities of Guyana.', '2009 23,250.1 11,927.9 11,288.2 21,427.1 19,392.2 7,311.6 10,350.3 1,094.8 635.5 2,029.5 2,029.5', '2011 31,156.2 17,996.4 13,107.1 21,900.6 19,077.4 7,808.6 9,137.8 1,161.0 970.0 2,813.3 2,813.3', '2012 34,105.6 19,296.5 14,780.6 22,752.8 19,605.3 10,595.7 6,598.2 1,292.0 1,119.5 3,138.6 3,138.6', '2013 34,388.0 20,035.7 14,281.1 27,283.1 24,147.4 9,984.0 11,783.1 1,302.8 1,077.4 3,123.9 3,123.9', '3.93.  The  legislative  framework  for  tax  incentives  has  remained  unchanged  since  Guyana\'s previous review. The Minister of Finance may grant corporation tax exemptions of up to 5 or 10 years to non-traditional economic activities (""new economic activities"")41 on the condition that the activities  create  employment  in  a  wide  range  of  sectors  including  non-traditional  agricultural development,  information  and  communications  technologies,  and  infrastructure  development. 42 Guyana  also  offers  tariff  and  tax  exemptions  on  imported  goods  including  machinery  and', 'corporation tax at a rate of 45%.', '38 Telecommunications companies (also considered as commercial companies) remain subject to the', '39 A commercial company is defined as one that derives at least 75% of its gross income from trading', 'goods it does not manufacture. This definition covers companies in the services sector such as telecommunications, banking, and insurance.', '40 Guyana Revenue Authority online information, ""VAT – Partial Exemption"". Viewed at:', 'http://www.gra.gov.gy/value-added-tax-vat/partial-exemption.', '41 Income tax exemption for longer than ten years only granted to infrastructural development including', 'the production of electricity using renewable sources of energy. See Income Tax (In Aid of Industry) Act.', '42 Fiscal Enactment (Amendment) Act (2008).', '\x0cWT/TPR/S/320 • Guyana', '- 41 -', 'appliance,  vehicles,  building  materials,  and  hotel  furniture,  as  long  as  these  goods  are  used  for either the establishment of a new industry or developing an existing one.43', '3.94.  With  respect  to  export  incentives  (section  3.2.4),  Guyana  allows  its  exporters  of  non-traditional  products  to  deduct  a  certain  percentage  of  their  export  profits  from  the  income  tax, depending  on  the  shares  of  their  products  exported  to  extra-CARICOM  destinations.  Tariff exemption and zero-rated VATs are applied to raw materials and packaging for manufacturers if they export at least 50% of their products.']"
hong_kong_china,HKG,321000000000.0,7346700.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,3,0,['3.4.1  Taxation and incentives']
japan,JPN,4940000000000.0,126994511.0,2017,0,2,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,3.1.33,tax and incentives,154,2,"['3.3.1  Taxation and tax incentives', '3.75.  Total  tax  revenue  in  Japan  in  FY2015  was  ¥56,285  billion,  with  the  biggest  contributions from  income  tax,  consumption  tax,  and  corporation  tax  (Table  3.8).  Revenue  from  customs  duty accounted for less than 2% of the total in FY2015.', 'Table 3.8 Tax revenue, FY2011/15', '(¥ million)', 'Income tax', 'Corporation tax', 'Inheritance tax', 'Consumption tax', 'Liquor tax', 'Tobacco tax', 'Gasoline tax', 'Liquefied petroleum gas tax', 'Aviation fuel tax', 'Petroleum and coal tax', 'Promotion of power resources development tax Motor vehicle tonnage tax', 'Customs duty', 'Tonnage tax', 'Other', 'Stamp revenue', 'FY2011', 'FY2012', 'FY2013', 'FY2014', 'FY2015', '13,476,192', '13,992,487', '15,530,813', '16,790,227', '17,807,137', '9,351,426', '9,758,311', '10,493,718', '11,031,608', '10,827,403', '1,474,381', '1,503,946', '1,574,336', '1,882,858', '1,968,440', '10,194,597', '10,350,429', '10,829,301', '16,028,958', '17,426,292', '1,369,318', '1,349,638', '1,370,852', '1,327,564', '1,338,006', '1,031,547', '1,017,942', '1,037,548', '918,706', '953,553', '2,648,399', '2,621,915', '2,574,263', '2,486,350', '2,464,555', '11,301', '46,247', '519,103', '331,379', '447,754', '874,227', '9,681', '177', '10,713', '49,360', '566,946', '328,049', '396,894', '897,230', '9,829', '42', '10,265', '52,188', '599,473', '328,292', '9,677', '52,090', '630,715', '321,069', '9,201', '51,312', '630,446', '315,908', '381,356', '372,773', '384,930', '1,034,379', '1,073,104', '1,048,742', '9,972', '122', '9,989', '20', '9,914', '16', '1,046,873', '1,077,676', '1,126,069', '1,034,992', '1,049,547', 'Total for general account', '42,832,602', '43,931,407', '46,952,947', '53,970,700', '56,285,403', 'Source:  Ministry of Finance online information. Viewed at:', 'https://www.mof.go.jp/english/tax_policy/account/h2015e.pdf (paths /h2011e.pdf to /h2015e.pdf).', '3.76.  Direct  taxes  include  individual  income  tax  and  corporation  tax.  Indirect  taxes,  including consumption  tax  (VAT)  and  excise  taxes  (applied,  inter alia,  to  liquor,  tobacco,  gasoline,  and automobiles),  account  for  the  remainder  of  total  tax  revenue.  The  highest  individual  income  tax rate (including local taxes) is 50%, and the highest corporation tax rate (including local taxes) is 32.11% (FY2015). All income earned in Japan is taxable, for both residents and non-residents, and the  corporation  tax  rate  is  the  same  for  foreign  and  domestic  corporations.  Consumption  tax  is levied at a rate of 8% on goods and services transactions.']"
macau_china,MAC,44802641830.0,612167.0,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,4,0,['3.4.2  Taxation and tax incentives']
malaysia,MYS,296000000000.0,31187265.0,2014,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,187,1,"['3.4.1  Taxation and tax incentives', '3.83.  Total taxes as a share of GDP remain relatively low (16.2% in 2012, Table 1.1). Malaysia relies increasingly on direct taxes for 77.1% (2012) of tax revenues. Although the corporate and personal  income  taxes  provide  almost  half  of  tax  revenue,  the  petroleum  income  tax  remains  a major  contributor,  accounting  for  about  22.4%  of  total  tax  revenue  in  2012  (Table  3.4).  Excise duties  remain  the  main, though  slightly  declining,  indirect  tax  component,  followed  by  the  sales tax. As a result of, inter alia, import duty reductions (section 3.2.2.1), customs duties contributed a lower share to total tax revenues in 2012 than in 2009. The share of export taxes also declined from peak in 2010.', '(% of total)', '2011', '134,884.83', '30,217.45', '33,999.31', '44,080.01', '2009', '106,504.41', '2010', '109,515.19', '2012', '151,643.09', '49,094.50', 'Table 3.4 Structure of direct and indirect tax revenue, 2009-12   Total tax revenue  (RM million)  Total tax revenuea (US$ million)  Direct taxes Companies income tax Petroleum income tax Individuals income tax Stamp duties Other Indirect taxes Export duties Import duties Excise duty Sales tax Service tax Other a', '77.1 33.8 22.4 15.2 3.7 2.1 22.9 1.3 1.5 8.0 6.3 3.7 2.1 The annual average exchange rate in Table 1.1 ""Selected macroeconomic indicators, 2009-12"" was used. Information provided by the Malaysian authorities.', '75.8 34.8 20.6 15.0 3.7 1.8 24.2 1.5 1.5 8.5 6.4 3.7 2.6', '72.1 33.1 17.1 16.3 3.8 1.9 27.9 1.7 1.8 10.7 7.5 3.6 2.6', '73.6 28.4 25.6 14.6 3.1 1.9 26.4 1.1 2.0 9.5 8.1 3.1 2.7', 'Source:', '96 MATRADE online information. Viewed at: http://www.matrade.gov.my/en/for-malaysian-exporters. 97 MATRADE online information, ""Guidelines for Market Development Grant (MDG) 2013"". Viewed at:', 'http://www.matrade.gov.my/en/malaysia-exporters-section/116-market-development-grant-mdg/2690-guidelines-for-market-development-grant-mdg-2013.', '98 MATRADE online information, ""Export Assistance"". Viewed at:', 'http://www.matrade.gov.my/en/malaysian-exporters/services-for-exporters/exporters-development/exports-assistance.', '\x0cWT/TPR/S/292 • Malaysia', '- 62 -']"
maldives,MDV,3591112751.0,417492.0,2016,1,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,173,1,"['3.4.2  Taxation and tax incentives', '3.74.  Between  2009  and  2014,  tax  revenues  increased  nearly  fourfold  to  Rf  10.4  billion (Table 3.4), representing 22.4% of GDP. The goods and services tax (GST), including on tourism goods  and services, accounted for  42.5% of these revenues.  The contribution of bank profit tax declined by  half to 4.6%, while the recently introduced  business profit tax accounted for 22.8% and is the second largest contributor to tax revenues (after the general GST). Import duty remains a non-negligible source of government revenue in Maldives; although its importance has declined sharply  as  a  result  of  the  introduction  of  these  new  taxes  and  a  unilateral  tariff  liberalization initiative in 2011. In 2014, import duties accounted for 16.5% of total tax revenue compared to over two-thirds in 2009 and 2010.', '2009 2,732', 'Table 3.4 Structure of tax revenue, 2009-14 (Rf million and %)  Total tax revenue (Rf million)  Import duty Tourism (bed/green) tax Bank profit tax Goods and services tax Tourism goods and services tax Airport service charge Business profit tax Other', '67.7 19.5 9.0 n.a. n.a. 0.1 n.a. 3.8', '2010 2,931', '70.1 20.4 6.9 n.a. n.a. 1.2 n.a. 1.3', '2012 6,880', '2011 4,893 (% of total) 52.9 15.3 4.7 5.0 13.6 6.9 0.7 0.9', '19.9 11.7 4.6 14.6 22.6 4.4 20.4 1.9', '2013 8,873', '2014 10,436', '17.8 9.7 4.0 17.3 24.3 3.9 21.2 1.8', '16.5 7.8 4.6 14.2 28.5 4.2 22.8 1.5', 'Not applicable.', 'n.a. Source:  Ministry of Finance and Treasury (2015), Budget in statistics, financial year 2015, Male. Viewed at:', 'http://www.finance.gov.mv/v2/uploadedcontent/posts/Post1464-2015.pdf.']"
mongolia,MNG,11160356498.0,3027398.0,2014,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,241,3,"['3.3.1  Taxes and incentives', '3.58.  Taxes  are  introduced,  amended,  and  abolished  by  laws  adopted  by  the  Parliament.  The General  Taxation  Law  stipulates  the  general  principles  of  the  tax  system  and  tax  administration system,  the  rights  and  obligations  of  taxpayers,  the  powers  and  duties  of  tax  officials,  and  the penalties and sanctions for violating the law.', '23 In accordance with Article 3 of the Law of Mongolia on Free Zone, free zones include: free trade', 'zones, free industrial zones, free agricultural zones, free tourism zones, and free economic zones.', '\x0cWT/TPR/S/297 • Mongolia', '- 33 -', '3.59.  Currently,  taxes  in  Mongolia  consist  of  state  taxes  and  local  taxes.  State  taxes  include corporate income tax, customs duty, value-added tax, excise tax, tax on auto fuel and diesel fuel, payment for use of mineral resources, tax on price increase of some commodities, and payment for special licence for mineral exploration and use. Local taxes include personal income tax, real estate  tax,  stamp  duty  tax,  payment  for  the  use  of  natural  resources,  tax  on  auto  vehicles  and some other vehicles, licence fee for the use of natural resources (except mineral resources), land payment, and gun tax.', '3.60.  The  National  Tax  Administration  system  of  Mongolia  (MNTA)  is  responsible  for  tax administration.  Its  main  functions  include  organizing  and  supervising  the  implemention  of  tax legislation,  providing  taxpayers  with  information  and  advice,  conducting  training  and  public awareness,  and  collecting  tax  revenue  for  the  state  and  local government  budgets.  The  General Department  of  National  Taxation  administers  more  than  20  kinds  of  taxes,  while  Customs administers customs duties.']"
myanmar,MMR,67429590536.0,52885223.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.33,tax and incentives,3,0,['3.3.1  Taxation and incentives']
