country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
albania,ALB,11926892453.0,2876101.0,2016,1,8,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,732,6,"['3.2.4  Export support and promotion', '3.85.  Law No. 9374 of 21 April 2005 ""On State Aid"", as amended by Law No. 10183 of 29 October 2009,  explicitly  forbids  aid  directly  linked  to  the  quantity  of  goods  exported  and/or  to  current expenditure linked to an export activity. Aid contingent upon the use of domestic over imported goods  is  also  prohibited.  The  Law  does  not  apply,  however,  to  aid  granted  to  agriculture  and fisheries. Albania notified the WTO in 2011 that during the calendar years 2009 and 2010 it had provided no agricultural export subsidies.55', '3.86.  On 28 May 2015, Law No. 54 ""On some amendments and addenda to Law No. 9789"" was adopted.  The  Law  abolished  the  previous  ""economic  zones"",  ""free  zones""  and  ""industrial  parks"", which  were  replaced  by  ""technology  and  economic  development  areas"".56  A  technology  and', '55 WTO document G/AG/N/ALB/5, 19 July 2011. 56 Albania created a programme of economic zones, through Law No. 9789, which regulated the establishment, functioning, and supervision of economic zones; the rights and obligations of responsible institutions, developers, operators and users acting under their authority; the kind of activities that were performed within them; as well as the way of determining the sites and borders. The law defined an ""economic zone"" as a territory having a specific economic status, which could be a free zone or industrial park.  The', '\x0cWT/TPR/S/337 • Albania', '- 54 -', 'economic  development  area  is  a  designated  area  of  land  or  buildings  and  other  immovable property, which inter alia provides relevant infrastructure for production, industrial development, trade  and  provision  of  services.  Albanian  legislation  applies  inside  the  areas.  The  developer  and operator  in  an  area  are  exempt  from  customs  duties  and  value  added  tax.  The  developer  and operator  in  an  area  are  exempted  from  the  payment  of  a  50%  tax-on-profit  rate  for  the  first  5 years of their activity in the area; additionally, 20% of the annual capital expenses are recognized as deductible expenses in the tax  period for the developer and user investing in the area, for a period of 2 years.57', '3.87.  The Ministry of Economic Development, Tourism, Trade and Entrepreneurship (MEDTTE) is responsible  for  following  up  all  activities  related  to  the  technology  and  economic  development areas,  including  identifying,  accepting,  announcing,  evaluating  and  selecting  developers  and licensing  areas.  Goods  entering  the  area  are  subject  to  customs  control  and  surveillance,  in accordance with the Customs Code. Goods that originate in other parts of the customs territory of Albania  and  are  not  in  transit  in  the  area,  are  considered  as  exports.  Infrastructure  services offered by the rest of the customs territory of Albania to licensed developers and users of the area are considered service exports. Goods that are transferred from an area to the rest of the customs territory and that are not in transit are subject to payment of all import duties. Any part of these goods that has been processed in the customs territory of Albania is subtracted from the value of the products obtained, for the purpose of calculating customs duties. The other taxes and duties are applied on the full value. Payments connected to the activity of the natural and legal entities operating  within  the  technological  and  economic  development  areas  may  be  in  local  or  foreign currency.', '3.88.  Albania has a few customs regimes that contain special provisions or treatment for exports. Under  the  Temporary  Admission  Regime,  non-Albanian  goods  destined  for  re-export  without transformation  may  be  used  in  the  Albanian  customs  territory  completely  or  partially  exempted from  import  duties.  Goods  may  be  held  under  this  regime  for  a  maximum  of  one  year.  A  fee equivalent to 3% of the total import duties is payable for each month the goods are in Albania.', '3.89.  Albania also maintains a drawback system for all goods except those subject to quantitative import restrictions, or that might, within quotas, qualify for a preferential tariff measure or duty suspension.  The  authorities  state  that  the  customs  regime  ""on  reimbursement""  foresees  the application of drawbacks on exports. The drawback system may be used only if no other export refund has been received.', '3.90.  Albania also has a system of Processing under Customs Control, which allows the tariff-free importation of goods for processing in Albania. The nature of the goods must be altered through processing; and the resulting products are released for circulation in Albania subject to payment of the  relevant  customs  duty.  This  procedure  is  authorized  only  for  persons  established  in  Albania, and  where  the  imported  component  can  be  identified  in  the  processed  products.  The  procedure must  not  result  in  a  circumvention  of  rules  of  origin.  Between  2010  and  2015,  3  requests  for processing  under  customs  control  were  made;  currently,  only  one  operator  works  under  the authorization in the field of medicine.']"
angola,AGO,89633156470.0,28813463.0,2015,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1.189,export support and promotion,157,2,"['3.2.4  Export support and promotion', ""3.57.  Angola has not made any notification to the WTO in relation to the Agreement on Subsidies and  Countervailing  Measures.  According  to  the  authorities,  the  State  is  not  involved  in  export financing  and  does  not  grant  any  export  subsidies.  No  free  zone  has  yet  been  established. The Community  of  Angolan  Exporting  and  Internationalized  Companies  (CEEIA),  a  non-profit making  association  set  up  in  October 2013,  is  working,  inter  alia,  on  creating  an  export promotion agency. With 28 members from the public and private sectors, the CEEIA has the task of expanding Angola's exports of  products and services and Angolan investment abroad through knowledge-sharing  and  cooperation.48  Activities  are  reportedly  under  way  to  set  up  a National Export Promotion Agency (ANPEX) and to draw up an export promotion strategy."", '3.58.  Some goods or economic operators may be given concessions in respect of export duty and levies. Over the period 2009-2014, the main beneficiaries of export exemptions were the oil and gas industries (Chart 3.4).']"
belize,BLZ,1765256400.0,366954.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,135,3,"['3.2.5  Export support and promotion', '3.90.  Belize  Trade  and  Investment  Development  Service  (BELTRAIDE),  within  the  Ministry responsible  for  investment,  trade  and  commerce,  is  the  statutory  body  mandated  to  perform functions  related  to:  trade  development  and  promotion;  investment  generation  and  promotion; enterprise development and facilitation; and employment skill training.46', ""3.91.  In  2014,  EXPORTBelize  was  established  as  a  unit  under  BELTRAIDE,  to  foster  an  enabling environment  that  promotes  the  diversification  and  competitiveness  of  Belize's  export  sector.  Its core  services  include:  facilitating  workshops  and  training;  identifying  viable  export  markets; providing  technical  assistance;  and  promoting  Belizean  products  and  services.  EXPORTBelize  is also preparing an Export Priority Sector video and booklet.  Focus has been placed on the tourism and agriculture sectors."", ""3.92.  BELTRAIDE  has  MOUs  with  Atlantic  Bank  Limited,  the  Development  Finance  Corporation (DFC), and La Inmaculada Credit Union, aiming at improving enterprises' access to finance.""]"
brazil,BRA,1800000000000.0,207652865.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,4,0,['3.2.4  Export support and promotion']
canada,CAN,1530000000000.0,36286425.0,2015,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,985,5,"['3.2.4  Export support and promotion', ""3.102.  Canada's  commercial  promotion  activities  are  undertaken  by  a  network  of  agencies  and organisations, the Trade Commissioner Service (TCS) being the most prominent one.77 Through its extensive  network  of  161  offices  around  the  world  (up  from  150  at  the  time  of  the  previous Review), five regional hub offices, and a network of trade commissioner satellites co-located with public  and  private  sector  partners  across  the  country,  the  TCS  offers  a  wide  range  of  services aimed at helping businesses prepare for international markets, assess their market potential, find qualified contacts, and resolve business-related problems. Since the last review, new offices have been opened in countries such as China, India and Brazil."", ""3.103.  The  TCS  is  under  the  responsibility  of  the  DFATD  from  which  it  receives  its  funding.  Its services  are  free  of  charge,  and  available  to  companies  and  organizations  deemed  having meaningful  economic  ties  in  Canada,  a  demonstrated  capacity  for  internationalization,  and contributing  to  Canada's  economic  growth.78  During  the  fiscal  year  2012-13,  the  actual  level  of spending  by  the  DFATD  under  the  International  Commerce  Business  line  amounted  to Can$160.6 million, a slight decline compared to the previous fiscal year. Most of these resources (78%) are spent under the International Business Development.79 It is estimated that the TCS has helped businesses to conclude about 950 commercial agreements and facilitated 147 FDI projects worth Can$2.7 billion of investment. Between 2010 and 2014, TCS disbursed an estimated amount of Can$53.2 million under its various programmes (Table 3.12)."", 'Table 3.12 Main TCS funding programmes and amount disbursed, 2010-14 (Can$ million) Program', 'Description of the service provided', 'Amount disbursed 2010-14', 'Global Opportunities for Associations (GOA)', 'Going Global Innovation (GGI)', 'Invest Canada-Community Initiatives (ICCI) Foreign Trade Zones – Marketing Program (FTZ-MP) International Science and Technology Partnership Program (ISTPP)', ""Non-repayable support to associations starting or expanding international business development activities Matching funds of up to 75% of eligible expenses incurred in pursuing international collaborative R&D opportunities, with a minimum request of Can$5,000. The programme is currently on hold Non-repayable support to communities seeking to attract FDI Non-repayable contributions to organizations for the promotion of Canada's Foreign Trade Zone"", 'Support to R&D collaboration programmes with Brazil, China, India and Israel. Programme is currently undergoing renewal', '6,8', '2,3', '12,6', 'n.a.', '15.0a', ""76 These are Belarus and the Democratic People's Republic of Korea. The Area Control List regulation is"", 'made under section 4 of the Export and Import Permits Act. Viewed at: http://laws-lois.justice.gc.ca/eng/regulations/SOR-81-543/FullText.html.', '77 Other agencies include: Agri-Food Trade Service (AAFC), Export Development Canada, Business', 'Service Centers (Industry Canada), and industry organisations such as the Canada Pork International.', '78 Meaningful economic ties include maintaining established offices, a subsidiary, a plant, a research and', ""development establishment, or a joint venture in Canada. A capacity for internationalization is reflected in having researched foreign markets, dedicated human and financial resources, and having a business plan. Contribution to Canada's economic growth is measured as increased exports of Canadian-made products or services, technology transfer, new job creation, increased research and development activity or increased production in Canada. TCS online information. Viewed at: http://www.tradecommissioner.gc.ca/eng/how-tcs-can-help.jsp."", '79 FDI in Canada and International Innovation, Science and Technology, the two other sub-components', 'of this business line, accounted respectively for Can$22.5 and Can$12.8 million.', '\x0cWT/TPR/S/314 • Canada', '- 77 -', 'Program', 'Description of the service provided', 'Investment Cooperation Program (INC)', 'Support to businesses engaged in developmentally beneficial investment in developing countries', 'Amount disbursed 2010-14', '16.5b', 'n.a.', 'a', 'Not applicable. No application has been received at the time of writing this report (the programme was created in 2013-14). The figure is a combination of funding under ISTPP 1 (2006-13) and ISTPP 2 (2010-15). Unlike the ISTPP 1 funds which were available to all R&D institutions, ISTPP 2 funds are restricted to industry. Fiscal year amounts (1 April 2010 to 31 March 2014).', 'b Source:  Department of Foreign Affairs and International Trade (DFAIT).', ""3.104.  TCS generally delivers its services to its clients in response to specific requests. Some of its  activities  (for  instance,  business-to-business  events,  trade  missions,  workshops,  etc.)  are however  pro-actively  planned,  in  line  with  priority  sectors  and  priority  markets  identified  by  the authorities. TCS clients are predominantly SMEs, as they account for the essential of businesses engaged in exports.80 An empirical study of the support provided by the TCS between 1999 and 2006 reached a conclusive evidence of the impact of TCS assistance in terms of boosting exports and  helping  firms  diversify  into  new  markets.81  The  study  found  that  businesses  who  received TCS assistance exported, on average, 18% more than comparable exporters who did not receive the  support.  Furthermore,  TCS  clients  exported  on  average  to  36%  more  markets  than non-TCS clients.  Building  on  the  success  of  the  2007  Global  Commerce  Strategy,  the  Federal Government announced, in 2013, a new trade plan: the Global Markets Action Plan (GMAP). Under the GMAP, the federal government aims at concentrating its efforts on sectors and markets that are  deemed  to  hold  the  greatest  potential  for  Canadians  businesses.82  Foreign  markets  are classified  depending  on  their  potential  for  Canada's  commercial  interests.  The  Plan  identified 50 priority markets further classified into three groups: 20 classified as emerging markets with the potential for broad commercial interests; 24 markets classified as emerging markets with specific opportunities;  and  6 classified  as  established  markets  (counting  the  EU  and  EFTA  as  single markets). Specific targets include raising Canada's SME export presence in emerging markets from 29% to 50% by 2018, and their number, from 11,000 to 21,000 companies."", ""3.105.  The Economic Action Plan 2013 announced a package of measures to reduce red tape, cut costs,  improve  access  to  existing  programmes  and  promote  Canada's  foreign  trade  zone advantage. The measures include: the elimination of the annual registration fee for the Customs Bonded Warehouse Program (into effect on 22 March 2013); the simplification of the application process  to  access  FTZ  programmes;  the  streamlining  of  the  audit  process  for  duties  relief programmes;  and  the  launch  of  the  Foreign  Trade  Zones  -  Marketing  Program  (FTZ-MP),  a five-year  Can$5 million  programme  designed  to  market  FTZ  advantage  and  attract  foreign investment.  The  FTZ-MP  is  designed  to  support  Canadian  regional  organizations  and  non-profit organizations  in  their  promotion  of  local  FTZ-type  benefits  linked  to  strategic  locations  across Canada.  It  provides  non-repayable  contributions  ranging  from  Can$10,000  to  Can$150,000  for activities spanning a 12 month period. FTZ-MP provides matching funds of up to 50% of eligible expenses."", '3.106.  Through  Canada  Business  Network,  a  programme  managed  by  Industry  Canada, businesses also have access to a wide range of information on government services, programmes and regulatory requirements.']"
china,CHN,11200000000000.0,1378665000.0,2016,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,4,4,"['3.2.4  Export support and promotion', '3.107.  The  most  recent  notification  to  the  WTO  regarding  export  subsidies,  in  which  China indicated  that  it  did  not  maintain  nor  had  it,  introduced  any  export  subsidies  on  agricultural products,  covers  the  year  2012.131  No  information  was  provided  on  this  matter  for  the  period under review.', '3.108.  Exporters  are  entitled  to  VAT  rebates  on  all  exported  goods.  The  rebate  rates  vary according to the product. Rebate rates are usually lower than the VAT paid. At present, the rebate rates are: 17%, 15%, 13%, 9%, 5% and 0% (Chart 3.3).132 The two most common rebate rates are  17%,  which  applies  to  some  29%  of  all  tariff lines,  and  0%,  which  applies  to  22%  of  lines. Certain goods are not eligible for a rebate.133 In terms of the value of exports, over 70% of the exported goods are subject to 17% and 15% rebate rates. Fruits and nuts are generally subject to the rebate rate of 5%, while endangered animals and plants may not benefit from any rebate.', '3.109.  The  management  of  the  VAT  rebate  is  used  to  meet  certain  goals.  The  authorities  have noted that it accommodates the request for environmental protection, energy saving and emission reduction.  They  noted  that  the  rebate  is  used  to  discourage  the  production  and  export  of environmental  polluting  products.  Rebate  rates  may  be  reviewed  and  changed  as  considered appropriate.  For  example,  in  2014,  the  VAT  rebate  rates  were  increased  for  some  high-value-added products, processed maize products and textile and garments; while it was lowered for wigs (HS 6704) and eliminated for boron steel products (HS 7225.40.91).', '3.110.  The authorities were unable to provide any other information regarding export support.', '131 WTO document G/AG/N/CHN/27, 7 March 2014. 132 SAT online information. Viewed at: http://hd.chinatax.gov.cn/fagui/action/InitChukou.do; and Cai', 'Shui [2014] No. 150, MOFCOM and SAT, the Circular on Adjusting the Export Rebate Rates for Certain Products. Viewed at: http://www.mof.gov.cn/zhengwuxinxi/zhengcefabu/201412/t20141231_1175119.htm (in Chinese only).', '133 Products not subject to VAT rebate include: high-energy-consuming products, high-polluting', 'products, and those related to the use of resources; and endangered species of fauna and flora (information provided by the Chinese authorities).', '\x0cWT/TPR/S/342 • China', '- 77 -', 'Chart 3.3 Distribution of export rebate rates, by HS section, 2015', '01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', 'Duty free', '5%10%13%15%17%', '01   Live animals & products        02   Vegetable products03   Fats & oils      04   Prepared food, etc.05   Mineral products06   Chemicals & products07   Plastic & rubber08   Hides & skins09   Wood & articles10   Pulp, paper, etc.11   Textiles & articles12   Footwear, headgear13   Articles of stones14   Precious stones, etc.15   Base metals and products16   Machinery17   Transport equipment18   Precision instruments19   Arms & ammunition20   Miscellaneous manuf.21   Works of art, etc.', '0%', '20%', '40%', '60%', '80%', '100%', 'Source:  WTO Secretariat calculations, based on online information from the State Administration of Taxation', '(SAT). Viewed at: http://hd.chinatax.gov.cn/fagui/action/InitChukou.do.']"
guatemala,GTM,68763255964.0,16582469.0,2016,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1.189,export support and promotion,189,3,"['3.2.4  Export support and promotion, including export processing zones', '3.105.  One of the most important changes introduced since the previous Review in terms of trade policy was the elimination of export performance requirements for production under the free zone and  maquila  regimes  in  2016.  Prior  to  March 2016,  Guatemala  had  three  export  subsidy programmes:  (1)  special  customs  regimes  (maquila);  (2)  free  zones;  and  (3)  the  industrial  and trade free zone (ZOLIC). The programmes continued to be implemented throughout the major part of  the  review  period  pursuant  to  Article 27.4  of  the  Agreement  on  Subsidies  and  Countervailing Measures  (SCM  Agreement).  The  three  regimes  allowed  exemption  from  payment  of tariffs  (DAI) and  other import  duties  (including  VAT)  for  imports  of  machinery,  equipment,  parts,  components and accessories needed for the production process.', '3.106.  To  be  eligible  for  the  exemptions  granted  under  the  maquila  and  free-zone  regimes,  an authorization  from  MINECO  was  needed.  The  requirements  for  obtaining  an  authorization  to operate are defined in the laws relative to each regime. To be eligible for the ZOLIC regime, it was necessary to be established and to operate within the Santo Tomás de Castilla industrial and trade free zone in the department of Izabal.']"
guyana,GUY,3446266344.0,773303.0,2015,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,356,6,"['3.2.4  Export support and promotion', '3.81.  There  were  no  changes  to  Guyana’s  export  support  and  promotion  measures  during  the period under review. Guyana continues to offer an export allowance for non-traditional exports to destinations outside the CARICOM. This enables exporters to deduct certain percentages of their export  profit  from  their  income  tax  payment.  The  actual  amount  of  deduction  depends  on  the proportion  of  their  export  sales  to  non-CARICOM  countries  to  total  sales;  at  least  10%  of  sales must be exported to qualify for the deduction (Table 3.13).', 'Table 3.13 Export allowance, 2014 % of export sales to total sales', '10%-20% 20%-30% 30%-40% 40%-50% 50%-60% Above 60%', '% of export profit deductible from income tax', '25% 35% 45%55% 65% 75%', 'Source:', 'Information provided by the authorities of Guyana.', '3.82.  The  VAT  is  zero-rated  on  imports  of  raw  materials  if  they  are  used  in  the  production  of goods  that  are  subsequently  exported  by  a  taxable  person  that  exports  at  least  50%  of  all  its products.', ""3.83.  Export promotion falls in the purview of the Guyana Office for Investment (GO-Invest). In this regard, GO-Invest's role include: providing exporters with information on trade opportunities in overseas markets; helping exporters promote their products in national and international trade"", 'Third Schedule to the Customs Act.', '36 A ring and/or a watch worn by a passenger is not subject to export prohibition. See details in the', '\x0cWT/TPR/S/320 • Guyana', '- 39 -', 'missions and exhibitions; organising trade fairs in foreign countries; and collaborating with export organizations to help address trade-related issues.', '3.84.  Sector-specific  export  promotion  activities  are  also  undertaken  by  the  New  Guyana Marketing  Corporation  (New  GMC)  for  non-traditional  agricultural  products,  and  the  Forest Products  Development  and  Marketing  Council  for  forest  products.  Both  provide  services  such  as trade  missions,  market  intelligence,  advice  on  market  opportunities,  and  other  export-related services  including  assistance  with  labelling  and  packaging.  The  New  GMC  also  has  a  one-stop brokerage  desk  to  help  exporters  of  non-traditional  agricultural  products  prepare  export documents.', '3.85.  At the CARICOM level, export promotion and development activities are undertaken by the Caribbean Export Development Agency,37 which assists CARICOM members in discovering markets for their products, and provides financial assistance in the form of grants for marketing promotion.', '3.86.  While  no  free  zones  have  been  established,  the  Government  is  open  to  the  idea  of establishing such zones. Guyana has four industrial estates in operation (section 3.3.2).']"
haiti,HTI,8022638722.0,10847334.0,2015,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.1.189,export support and promotion,578,7,"['3.3.4  Export support and promotion', '3.78.  According  to  notifications  to  the  WTO,  the  Haitian  Government  does  not  grant  export subsidies pursuant to Articles 10 and 18.2 of the Agreement on Agriculture.34', '33 World Bank (2014). 34 The latest notification in this respect is for fiscal 2014 (WTO document of 19 August 2015).', '\x0cWT/TPR/S/327 • Haiti', '- 42 -', ""3.79.  Industrial  parks  (Section  4.5)  are  an  important  component  of  Haiti's  strategy  to  conquer export  markets.  Originally,  the  aim  was  to  receive  export-  or  re-export-oriented  companies. This strategy was reinforced by the adoption of the LZF.35 The Government's policy on free zones is  intended  to  facilitate  investment,  create  stable  jobs  and  secure  the  transfer  of  technology  to domestic industry. The LZF sets out the criteria for the creation of free zones and the fiscal and customs regime applicable to them. The implementing measures were adopted in 2012.36"", '3.80.  The  LZF  defines  two  types  of  free  zones:  private  free  zones  and  mixed  free  zones  set  up under  a  public-private  partnership.  Free  zone  status  may  be  accorded  to  any  natural  or  legal person  recognized  as  having  a  good  moral  and  professional  reputation  and  as  being  entirely financially solvent in the country of origin or in the country(ies) of operation over the previous five years. The fees for initiating the procedure are G 300,000 and are not reimbursable. Three types of  activity  may  be  conducted  in  free  zones:  industrial  activities;  business  activities;  general services (i.e. any international trade-related service activity).', '3.81.  Free  zone  status  may  be  granted  to  any  business  exporting  at  least  70%  of  its  output. Businesses  set  up  in  free  zones  (and  their  promoters)  are  eligible  for  the  benefits  defined  in the Investment Code (Section 3.3.1). The legislation also makes provision for benefits specific to free  zones.  For  example,  investment  in  free  zones  or  free  enterprises  is  given  ten years  total exemption for the income earned from the investment and the sums invested in a free zone may be deducted from tax. The investment must, however, be retained for at least five years.', '3.82.  Goods produced or assembled in free zones may obtain supplies from the domestic market for up to 30% of their total output (during any particular quarter) and after paying the customs duty and taxes applicable. Businesses providing a certain number of services deemed to be special may reserve up to 30% of their turnover (or capacity) for local clients over any particular quarter. This  concerns  suppliers  of  services  such  as:  tourism  services;  clinics  or  specialized  hospitals; retirement  homes;  detoxification  centres;  and  spa  residences.  The  same  applies  to  businesses providing financial, scientific or tourism services.37', ""3.83.  The  National  Free  Zones  Council  (CNZF)  is  the  institution  responsible  for  implementing the LZF.  Its  task  is  to  examine  applications  for  admission  to  free  zone  status,  to  ensure  that approved  projects  are  carried  out  in  accordance  with  the  terms,  and  to  regulate  free  zones. It is composed of representatives of the principal government authorities involved in implementing the LZF,  together  with  two  representatives  from  the  private  sector.  These  are  selected  by the Government from a list of ten persons nominated by employers' and cooperative associations and  trade  unions.  The  CNZF  has  the  authority  to  examine  and  approve  or  reject  candidatures. A free zone concession is usually granted by means of an order adopted by the Council of Ministers and published in the official journal Le Moniteur and is valid for a renewable term of 25 years."", '3.84.  The  management  and  regulation  of  free  zones  are  the  responsibility  of  the  Free  Zones Directorate,  under  the  authority  of  the  MCI.  It  is  the  body  responsible  for  regulation  and coordination  as  regards  the  development,  exploitation,  operation,  management,  maintenance and promotion of free zones.']"
india,IND,2260000000000.0,1324171354.0,2015,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1.189,export support and promotion,144,3,"['3.2.6  Export support and promotion', ""3.132.  India's  most  recent  notification  on  export  subsidy  commitments  was  made  in  July  2012, and covers 2004-05 to 2009-10.104 According to the notification, export subsidies were provided to sugar, tea, processed fruits and vegetables, fresh fruits and vegetables, plants and flowers, and animal products during 2009-10."", ""3.133.  India's latest notification to the WTO Committee on Subsidies and Countervailing Measures concerned fisheries' subsidies at the state, union territories and central government levels.105 Its latest  notification  on  other  subsidy  programmes  (at  the  central  government  level)  covers  the period 2011-12.106"", ""3.134.  India  is  an  Annex  VII(b)  member  under  the  SCM  Agreement  and  as  such  may  maintain export promotion schemes until its per capita gross national product (GNP) reaches US$1,000 in constant  1990  dollars  for  three  consecutive  years.  In  the  last  three  years  for  which  data  are available (2010-12), the country's per capita gross national income (GNI)107 has remained below US$1,000 in constant 1990 dollars.108""]"
