country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
albania,ALB,11926892453.0,2876101.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1.214,competition and price control,2705,12,"['3.3.3  Competition policy and price controls', '3.110.  The Competition Authority of Albania (CAA), a public entity, independent in performing its tasks, is in charge of monitoring and implementing competition policy.71 It is directly appointed by and  accountable  to  the  National  Assembly.  The  CAA\'s  mission  is  to  protect  free  and  effective competition in the market by implementing the legislation on competition. The National Assembly approves the annual budget for the CAA\'s activities. The revenues collected under Law No. 9121 of 28  July  2003  ""On  Competition  Protection""  as  amended,  including  revenues  from  sanctions,  are disbursed to the state budget. The Law confers the right of the CAA to self-initiate investigations and  to  apply  penalties.  The  current  structure  of  the  CAA,  approved  through  Decision  of  the Albanian  Parliament  No.  12  of  12  May  2008,  comprises  the  Competition  Commission  and  the Secretariat of the Competition Authority.72', '3.111.  The  main  competition  policy  objectives  are  contained  in  the  National  Competition  Policy issued in December 2006. The authorities state that the CAA is in the process of drafting the new National Competition Policy. Competition policy is regulated by Law No. 9121 of 28 July 2003 ""On Competition  Protection"",  as  amended  by  Law  No.  10317  of  16  September  2010.73  The  2010 amendment  introduced,  inter  alia:  (1)  applying  Albania\'s  competition  rules  to  undertakings  with special  or  exclusive  rights  to  perform  certain  economic  activities,  or  entrusted  with  the performance  of  services  of  general  interest  or  having  the  character  of  a  revenue-producing monopoly provided that law enforcement does not obstruct the fulfilment of the tasks assigned to them74; (2) empowering the CAA with the ability to grant individual exemption from the general prohibition  as  well  as  to  block  exemptions  to  certain  categories  of  agreements  between undertakings;  (3)  a  de  minimis  rule  applied  to  all  agreements  that  do  not  significantly  restrict competition;  (4)  introduction  of  a  ""significant  impediment  of  effective  competition""  test  for mergers75;  (5)  allowing  the  initiation  of  a  preliminary  investigation  with  the  approval  of  the Commission (previously, only the Secretary General of the Commission was authorized to approve it); (6) removing the relevant legal provisions that required an undertaking that is deemed to be abusing  the  market  power  to  prove  that  its  practice  was  not  infringing  the  law  for  objective reasons of legal or economic nature; and (7) introducing a maximum sanction (fine) of 10% of the infringer\'s  turnover  instead  of  the  previous  minimum  sanction  of  2%  of  turnover.  Law  No. 9121/2003, as amended, applies to any entity, public or private, engaged in commercial activity, as well as to any associations thereof; it is also applicable to foreign entities whose activities have', '2012.', '70 WTO documents G/SCM/N/220/ALB, 20 January 2012, and G/SCM/N/220/ALB/Corr.1, 26 January', '71 The CAA is a full-right member of Competition International Network, which includes 65 other', 'competition authorities from various countries.', ""72 The Competition Commission is the CAA's decision-making body; it is a permanent collegial body"", ""within the CAA's structure. It is has five members, appointed for a five-year term by the Assembly. The Chairman of the Commission is the head of the CAA. The Secretariat monitors market conditions, performs administrative investigations, and prepares the related reports that are presented to the Competition Commission. In addition, the Secretariat represents the Competition Commission before the courts and follows up and supervises the implementation of decisions taken by the Commission. The Secretariat is headed by a General-Secretary elected by the Commission."", '73 Relevant regulations include various Albanian Competition Commission Decisions: No. 190 of', '26 May 2011; No. 187 of 3 May 2011; No. 179 of 2 March 2011; No. 176 of 24 February 2011; No. 234 of 19 July 2012; No. 235 of 19 July 2012; No. 236 of 19 July 2012; No. 276 of 18 March 2013; No. 286 of 21 May 2013; No. 295 of 14 November 2013; No. 322 of 3 July 2014; No. 332 of 9 October 2014; No. 352 of 3 March 2015; and No. 374 of 8 October 2015.', ""74 During the period under review, no application of the act was made to such undertakings. In practice, the CAA has been legally authorized to assess public contracts and concessions granted by the State to certain undertakings and to exempt them, if deemed necessary, from the application of Albania's competition rules, in accordance with legal requirements for exemption. UNCTAD (2015)."", '75 This reflects recent developments in the EU to replacing the ""dominance"" test. The authorities indicate that the threshold of the turnover required for merger notification was decreased and certain improvements in the merger proceedings were put in place.', '\x0cWT/TPR/S/337 • Albania', '- 59 -', 'an effect on the Albanian market. The authorities state that the 2010 amendment is in line with EU legislation, although certain differences remain; they consider that the law has been approximated to a broad extent with the acquis communautaire, not only in substance but also in terms of its implementation tools. The notification regime according the individual exemptions (agreements) is still in force in the Albanian law. The  law deals with three main areas: agreements with  serious consequences on the market (cartels76), abuse of dominant position, and economic concentrations.', '3.112.  Law  No.  9121,  as  amended,  prohibits  certain  practices,  independently  of  their  effects, including all agreements that prevent, restrict or distort competition, and in particular those that: (a) directly or indirectly fix purchase or selling prices, or any other trading conditions; (b) limit or control production, markets, technical development, or investment; (c) share markets or sources of  supply;  (d)  apply  dissimilar  conditions  to  equivalent  transactions  with  other  trading  parties, thereby placing them at a competitive disadvantage; and (e) make contracts subject to acceptance of  supplementary  obligations  that  have  no  connection  with  the  subject  of  such  contracts.  These prohibited agreements are not considered legally valid.', '3.113.  Article  5  of  the  law  foresees  the  exemption  of  individual  agreements.  During  the  period under  review,  the  Competition  Commission  approved  four  individual  exemptions  from  the competition law. They were: (1) Decision of Competition Commission No. 225 of 28 May 2012 ""For exemption from the prohibition of agreement of cooperation between undertakings in the market of  information  exchange  insurance  for  border  insurance  of  motorized  vehicles  for  responsibility towards third parties""77; (2) Decision of Competition Commission No. 298 of 6 December 2013 ""On the  legal  assessment  of  the  compatibility  of  the  law  and  regulations  of  cooperation  agreements between  undertakings  of  the  insurance  market  and  information  exchange  for  the  market  of compulsory  insurance  of  transport  vehicles  in  relation  to  third  parties""78;  (3)  Decision  of Competition  Commission  No.  338  of  11  November  2014  ""On  the  individual  exemption  from  the prohibition  of  agreement  between  undertakings  Digitalb  Sh.A  and  other  television  operators""79; and  (4)  Decision  of  Competition  Commission  No.  367  of  4  June  2015  on  ""Exemption  from  the prohibition  of  agreement  to  buy-sell  electricity  between  KESH  and  OSHEE,  for  redundancies', '76 Nonetheless, the law does not define cartels. 77 On 6 April 2012, the Competition Authority, in accordance with Article 5 and 48 of the law, received a', 'notice from the authorized representative of several insurers on their request to be exempted from the prohibited agreement. The purpose of the agreement was to be information exchange to cover the risk associated with the insurance holder, information exchange regarding insurance premium, organization of joint studies of market and the distribution of these results without delay to all parties. A report by the Competition Commission concluded that the agreement did not affect competition and it contributed to the improvement of service and payment from the insurance companies.', '78 The undertakings involved made a self-assessment of the compatibility of the law and regulation and', 'asked for confirmation from the Competition Authority regarding this compatibility. The objective of the agreement was to exchange information between parties to cover the risk of the third party liability (TPL) insurance, to set certain standards related to motor third party liability (MTPL) insurance, and to allow the calculation of the average costs of life insurances. The participating parties in the agreement declared that they were aware and motivated to respect the principles of effective competition and will make efforts to not adopt behaviours that will limit competition and violate Article 4 of the Law on ""Competition Protection"" or get involved in setting of prices and market shares, but will operate only within the legal framework established by the law. The Commission based on these facts decided that the parties involved are in accordance with Article 3 of the Regulation ""For the application of Article 6 of LPMK to certain categories of agreements decisions and concerted practices in the sector insurance"" and therefore exempted from prohibited agreements. The Commission requires the parties involved to respect the following commitments: (1) the undertakings must continue to sell their insurances under their personal logos, (2) the parties should report to the Competition Authority regarding the measures they will put in place to ensure their internal MTPL insurance policies do not get forged, and (3) the parties should make any information available to the Authority whenever they are required to.', '79 The purpose of the agreement presented by Digitalb Sh.A is to include the following channels in its', 'digital platform: TOP CHANEL, SHOP TV, KLAN TV, ORA NEWS, NEWS-24, ABC NEWS, A1 REPORT, UTV NEWS, SUPERSONIC, STV FOLK, KANALI FOLKLORIT, SCAN TV, CHANEL ONE, and ALBANIAN SCREEN. The Commission concluded that the agreement had the following benefits: (1) it contributes to the improvement of distribution, (2) it allows the consumers to have a direct cut in these benefits, (3) it does not put the undertakings vertical restrictions which are unnecessary to achieve these benefits, (4) it does not seriously affect competition in relation to the services and products of the agreement and (5) the agreement will be limited until the end of 2015. The Commission also imposed certain restrictions related to transmission and distribution. After assessing the agreement the Commission decided that the pros overweigh the cons and decided to exempt it from the prohibited agreement.', '\x0cWT/TPR/S/337 • Albania', '- 60 -', 'including those from large flows of water, to compensate for the loss in the distribution network for 2015"".80', ""3.114.  The Law also stipulates the evaluation criteria for assessing an undertaking with dominant position in the market. The dominant position of one or more undertakings is appraised notably by establishing  the  following:  (a)  the  relevant  market  shares  of  the  investigated  undertakings  and those of the other competitors; (b) the barriers to entry into the relevant market; (c) the potential competition;  (d)  the  economic  and  financial  power  of  the  undertakings;  (e)  the  economic dependence of the suppliers and purchasers; (f) the countervailing power of buyers or customers; (g) the development of the undertakings' distribution network, and access to the sources of supply of  products;  (h)  the  undertakings'  links  with  other  undertakings;  (i)  other  characteristics  of  the relevant  market  such  as  the  homogeneity  of  the  products,  the  transparency  of  the  market,  the undertakings'  cost  and  size  symmetries,  the  stability  of  the  demand,  or  the  free  production capacities.  Article  9  of  the  law  stipulates  that  any  abuse  by  one  or  more  undertakings  of  a dominant position in the market is prohibited."", '3.115.  Certain  substantial  concentration  of  undertakings  must  be  notified  to  the  Authority  for authorization.81  The  Commission  prohibits  concentrations  that  significantly  restrain  effective competition as a result inter alia of creation or strengthening of a dominant position. In making the appraisal, the Commission may take into account the economic efficiencies resulting from the concentration.82  The  Commission  may  not  prohibit  a  concentration  where  one  of  the  involved undertakings is in serious risk of bankruptcy and does not have any less anticompetitive options at its  disposal.  If  the  concentration  does  not  show  any  indication  of  significant  restriction  of competition  in  the  market  as  a  result  of  established  or  strengthened  dominant  position,  the Commission  shall  decide  to  authorize  the  concentration  within  two  months  from  the  date  of  the notification.  Where  the  Commission  finds  that  the  concentration  shows  such  indications,  it  shall decide to authorize the concentration based on conditions and obligations stipulated in Article 61 of the law or open an investigation to decide, within three month of the initiation of the investigation, to declare whether the concentration is prohibited or not.', '3.116.  The CAA has the authority to apply fines, cease and desist orders, and other civil remedies as a result of its investigations. Articles 73 and 74 define the fines. Article 73 stipulates ""fines for not serious infringement"" where the fines imposed to the undertakings must not exceed 1% of the aggregate  turnover  of  the  previous  financial  year.  Such  fines  are  imposed  notably  when  the undertakings  provide:  incorrect,  incomplete  or  misleading  information  in  response  to  a Commission  request  or  decision  or  do  not  provide  the  data  within  the  deadline  specified  in  a Commission decision or the Secretariat request; incorrect, incomplete or misleading information in their  notifications;  inaccurate  and  incomplete  additional  data  and  documents;  or  the  required books or other business records in incomplete form during inspection. The fines are imposed when', ""80 The agreement's purpose is to buy/sell in order to compensate for the losses in the distribution"", 'system given excess quantities of water flow for 2015. It is limited to a certain period of the year when there is a higher flow of water. Based on the investigation procedures followed by the Authority in relation to the market of electrical energy trade from OSHEE to cover its distribution loses, it concluded that there was no competition in this market segment due to the heavy regulations put in place by OSHEE. The agreement may potentially limit competition for other sellers of electrical energy who enter the procedures to sell energy in order to compensate for losses in the distribution system. The agreement was exempted from prohibition due to the following reasons: (1) it contributes to national safety and social problems arising from the flooding of designated areas due to drainage, (2) it contributes to the maximum exploitation and optimization of produced energy distribution, (3) it ensures a decrease of costs since it guarantees the covering of losses in the distribution, (4) it brings essential benefits for debtor consumers given the insurance costs of buying electricity to cover loses are included in the final price per kW. Considering that that the agreement was in the public interest, the Authority decided to exempt it from prohibited agreements until the end of 2015.', '81 If in the financial year preceding the concentration; (1) the aggregate worldwide turnover of all the participating undertakings exceeds lek 7 billion, and the individual turnover in Albania of at least one of the participating undertakings exceeds lek 200 million; or (2) the aggregate turnover in Albania of all the participating undertakings exceeds lek 400 million, and the individual turnover of at least one of the participating undertakings on the domestic market is over lek 200 million. Concentrations must be notified within 30 days of the conclusion of the agreement, the acquisition of a controlling interest, the creation of a joint venture, or the announcement of the public bid for purchase or exchange.', '82 Provided that they meet all the following conditions: (1) the efficiencies should contribute to the', ""improvement of consumers' wellbeing, or at least neutralize the potential negative effects that the concentration would have; (2) the efficiencies have, or should have, resulted from the concentration under review; and (3) no other less anti-competitive alternative ways to generate them exist except the concentration under review."", '\x0cWT/TPR/S/337 • Albania', '- 61 -', 'the  undertakings:  refuse  to  submit  to  inspections  ordered  by  a  decision;  refuse  to  answer  any questions  on  facts;  or  provide  inaccurate,  incomplete  or  fraudulent  answers  or  obstruct  the inspections. Article 74 stipulates ""fines for serious infringements"" where the fines imposed on the undertakings  are  a  maximum  of  10%  of  the  aggregate  turnover  in  the preceding  financial  year. Such fines are imposed notably when the undertakings: infringe Article 4 (prohibited agreements) or Article 9 (abuse of dominant position); contravene a decision ordering interim measures; fail to comply with a condition and obligation set by the CCA; put into effect a concentration that results in competition restriction in the market in contradiction with the obligation set by the decisions of the  CCA;  put  into  effect  a  concentration  prohibited  by  the  CCA  or  do  not  take  the  necessary measures to restore the competition.', '3.117.  In  addition,  Article  76  provides  for  ""periodic  penalties/fines"",  and  Article  78  ""individual fines"".  Article  77  stipulates  leniency  foreseeing  cases  where  the  CCA  may  grant  total  or  partial immunity from fines.', '3.118.  Since  2010,  the  CAA  has  initiated  46  investigations,  which  were  preliminary  or  in-depth investigations in different sectors of the economy, regarding potential anti-competitive behaviour, abuse of dominant positions or prohibited agreements.83 Since 2010, the CAA has also taken 201 decisions  in  total.  Out  of  these,  46  decisions  were  on  concentrations,  10  on  abuse  of  dominant positions,  14  on  prohibited  agreements,  3  on  exemption  of  prohibited  agreements,  23  on approving  secondary  legal  acts  such  as  regulations  and  guidelines,  20  on  recommendations  on public institutions relating to competition concerns, 14 on imposing fines to undertakings for anti-competitive behaviour and infringing the completion rules, one on interim measures, and one on conditions and obligations.', '3.119.  Decisions by the CAA may be appealed in court. Since the creation of the Administrative Court  in  2012,  all  the  court  files  and  court  procedures  have  been  transferred  to  the  First Administrative Court and then to the Administrative Appeal Court and the High Court. During 2010 and 2015, there were nine court decisions that have taken final form at the Administrative Appeal Court, and five other decisions that are still in the ongoing process at the Administrative Appeal Court.', '3.120.  In general, price controls are not applied in Albania, although prices for telecommunication services, water, and electricity are regulated.']"
angola,AGO,89633156470.0,28813463.0,2015,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,326,5,"['3.3.2  Competition policy and price control', '3.61.  Angola has no national competition regime.', '3.62.  The  Angolan  price  control  scheme,  amended  in  2011,  provides  for  three  pricing  regimes: fixed, monitored and free.50 The Ministry of Finance, as the pricing authority, fixes the prices of products  and  services  in  the  following  categories:  petroleum  products;  water;  electricity; voice telephony;  and  postal  services. Prices  in  the  first  three  categories,  deemed  to  be  of  social importance, are subsidized by the State.', '3.63.  The  implementing  regulations  determining  the  products  and  services  subject  to  the monitored pricing regime have not yet been adopted. At present, the regulations in effect limit the general expenses (encargos gerais) which wholesalers and retailers may add to the cost price of products  not  subject  to  the  fixed  price  regime  to  20%  and  14%  of  the  purchase  price, respectively.51  In  addition,  an  overall  limit  (a  maximum  of  25%)  applies  to  the  profit  margin (margem de lucro) for those products.52 The Ministry of the Interior is responsible for investigating economic  offences,  including  violations  regarding  prices.  The  authorities  state  that  the  controls carried out mainly concern essential products (bread, rice, and medicines).', '3.64.  According  to  the  authorities,  subsidized  prices  for  fuel  at  the  pump  account  for  close to 70% of  total  expenditure  on  subsidies  and  amount  to  around  5%  of  the  GDP;  the  shrinking fiscal revenue following the fall in international oil prices led to adjustments (on two occasions) at the  end  of  2014,  which  brought  fuel  subsidies  down  to  3%  of  the  GDP.  The  IMF  estimates  that', '48 Online information, viewed at: http://www.ceeia.co.ao. 49 Law No. 30/11 of 13 September 2011. 50 Presidential Decree No. 206/11 of 29 July 2011. 51 Decree No. 72/97 of 24 October 1997. 52 Joint Executive Decree No. 33/96 of 1 July 1996.', '\x0cWT/TPR/S/321 • Angola', '- 49 -', ""these  subsidies  accounted  for  3.7%  of  Angola's  GDP  in  201453;  budgetary  expenditure  on  fuel price  subsidies  more  or  less  corresponds  to  that  on  education  and  is  42%  higher  than  fiscal expenditure  on  health.  In  addition,  the  current  subsidizing  of  prices  at  the  pump  encourages smuggling  to  neighbouring  countries  (estimated  to  account  for  around  10%  of  total  fuel consumption)  and  exacerbates in  Angola  (wealthier  households  deriving  the greatest profit).54"", 'inequality']"
barbados,BRB,4587550000.0,284996.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.3.2  Competition policy and price controls']
belize,BLZ,1765256400.0,366954.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.3.2  Competition policy and price controls']
brazil,BRA,1800000000000.0,207652865.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.3.4  Competition policy and price controls']
canada,CAN,1530000000000.0,36286425.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.3.3  Competition policy and price controls']
chile,CHL,247000000000.0,17909754.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.3.2  Competition policy and price control']
congo_(DRC),COD,34998638634.0,78736153.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3.1.214,competition and price control,628,12,"['3.3.2  Competition and price control policy', '3.125.  Competition  and  price  control  policy  in  the  DRC  is  the  responsibility  of  the  Ministry  in charge of the economy. The price structures are determined by interministerial commissions.', '3.126.  The  legislation  on  the  DRC’s  competition  regime  is  obsolete.  It  can  be  reduced  to  the following group of laws and regulations: Ordinance-Law No. 41-63 of 24 February 1950 on unfair competition;  Decree-Law  of  20  March  1961  on  prices; and  Ministerial  Order No. DENI/CAB/06/013/87 of 26 May 1987 on the establishment and functioning of the Competition Commission.', '3.127.  Intended as a strictly repressive measure, Ordinance-Law No. 41-63 of 24 February 1950 has  only  five  Articles  containing  provisions  distributed  as  follows:  a  provision  that  allocates responsibilities  and  establishes  the  capacity  to  act  and  interest  in  matters  of  unfair  competition (Article  1);  a  non-exhaustive  list,  for  guidance  purposes,  of  acts  contrary  to  honest  practice  in trade  and  industry  (Article  2);  determination  of  the  persons  able  to  act  with  a  view  to implementing Article 3 (Article 4); and a final provision (Article 5).', '3.128.  Decree-Law of 20 March 1961, as amended and supplemented by Ordinance No. 83-026 of 12 September 1983, determines the modalities of economic control (prior and post facto), as well as  the  nature  of  the  offences  relating  to  prices  and  supply.  Set  up  within  the  Ministry  of  the National Economy by Ministerial Order No. DENI/CAB/06/013/87 of 26 May 1987, the Competition Commission was given the task of seeking out, investigating and sanctioning restrictions on free competition, but has not functioned in practice.', '3.129.  Thus the present competition legislation is ill-adapted to the economic realities of the times (economic  concentration,  anticompetitive  practices,  intellectual  property,  competitiveness,  etc.). The Government is endeavouring to modernize competition law by introducing a new draft law on the subject.', '3.130.  Regulatory  authorities  play  a  role  in  the  field  of  competition  in  certain  sectors  of  the economy, such as electricity and telecommunications, where a regulatory authority is responsible for  subjecting  the  basic  and  value  added  services  to  competition.  Thus,  Framework  Law No. 013/2002  of  16  October  2002  on the  Post  and Telecommunications Regulatory Authority of the Congo (ARPTC). Law No. 14/011 of 17 June 2014 on the electricity sector in the DRC provides for a Regulatory Authority for the Electricity Sector (ARE), but this authority has not yet been set up.', 'telecommunications  established', '3.131.  In  principle,  prices  are  determined  by  the  free  play  of  competition,  except  under  the approval regime for hydrocarbons, water, electricity and public transport. However, to improve the country’s supply channels for fast-moving consumer goods, a committee for monitoring the prices of staple products was set up by Order No. 029/CAB/MINECOM/2013 of 2 October 2013.', '3.132.  The DRC’s price control system has remained unchanged since the previous TPR in 2010. Under the legislation in force54 there are two aspects to price regulation: prior and post facto price control.  However,  according  to  the  authorities,  problems  of  stocks,  prices  and  distribution  are resolved in consultation with all the stakeholders, both public and private.', '3.133.  A  number  of  products  and  services,  deemed  to  be  strategic,  are  subject  to  prior  price control  (price  setting)  by  the  Ministry  responsible  for  the  economy,  in  consultation  with  the operators.  This  is  the  case  with  petroleum  products,  water  and  electricity  (Section 4.2); telecommunications  and  postal  services  (Section  4.4.2);  and  transport  (Section  4.4.4).  There  is also provision for the regulation of the prices of cereals, frozen food, cement, sugar, and wheat flour.', '54 Decree-Law of 20 March 1961 and Ordinance No. 83/026 of 12 September 1983.', '\x0cWT/TPR/S/339 • Democratic Republic of the Congo', '- 59 -', '3.134.  The selling prices of other products and services are determined by those who offer them for sale. They do not have to be approved, but must be notified to the Ministry responsible for the economy for purposes of post facto control, on the basis of their constituents.', '3.135.  The regulations in force limit the margins that wholesalers and retailers can incorporate in their  selling  prices.  Thus,  the  profit  margins  incorporated  in  the  selling  price  of  an  industrial product are limited to 20% for industrial-scale and 25% for small-scale production.55 For imports, the profit margin is 10% for wholesalers and 20% for retailers.56']"
costa_rica,CRI,57435507212.0,4857274.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.4.2  Competition policy and price control']
djibouti,DJI,,942333.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.214,competition and price control,5,0,['3.3.2  Competition policy and price controls']
