country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
albania,ALB,11926892453.0,2876101.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,5,0,"['3.1.7  Anti-dumping, countervailing, and safeguard measures']"
angola,AGO,89633156470.0,28813463.0,2015,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,41,2,"['3.1.7  Anti-dumping, countervailing or safeguard measures', '3.39.  With  the  exception  of  a  general  framework  contained  in  the  decree  adopting  the  2014 customs tariff, Angola does not have any legislation on anti-dumping, countervailing or safeguard measures.36 According to the authorities, it has never applied such measures.']"
barbados,BRB,4587550000.0,284996.0,2014,0,4,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,203,4,"['3.1.7  Anti-dumping, countervailing, and safeguard measures', ""3.38.  There  have  been  no  changes  to  Barbados'  legislation  on  anti-dumping  (AD)  and countervailing  (CV)  duties  since  it  was  notified  to  the  WTO  in  1995.11  The  Customs  Duties (Dumping and Subsidies) Act, of 1 March 1959 (CAP 67) continues to be the only law with respect to AD and CV. The Act defines dumping and subsidy, and provides for the application of duties. However, since it pre-dates the Uruguay Round, it does not fully allow the implementation of the Anti-dumping  and  Subsidies  and  Countervailing  Measures  Agreements.  Also,  although  the  Act allows the Ministry in charge of trade to apply duties, there is no competent authority to initiate and conduct an investigation, and thus no AD or CV measures have been applied. As notified to the WTO, Barbados does not have any national safeguards legislation.12"", '3.39.  The Revised CARICOM Treaty provides the basis for adopting AD measures but only against imports from other CARICOM Member States. A model CARICOM AD and CV measures law is being considered and is anticipated to be completed by 2015.', '3.40.  Barbados reserved the right to invoke the agricultural special safeguards mechanism in the Uruguay Round. In 2002 it invoked these measures for a number of products, but the provisions have not been invoked since.']"
brazil,BRA,1800000000000.0,207652865.0,2017,0,3,0,0,1,2,0,0,5,0,0,0,0,1,0,0,0,6,0,0,0,0,3,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,873,8,"['3.1.6  Anti-dumping, countervailing, and safeguard measures', ""3.53.  Brazil's  institutional  framework  on  trade  remedies  remained  unchanged  during  the  period under review.71 The MDIC's SECEX, through its Department of Trade Remedies (DECOM), remains in  charge  of  carrying  out  anti-dumping  (AD),  countervailing  (CV)  and  safeguard  investigations (i.e. fact  finding  and  analysis).72  Decision-making  regarding  the  application  and  modification  of contingency measures, as well as the exporting economy's market status, remains the remit of the Council  of  Ministers  of  the  Chamber  of  Foreign  Trade  (CAMEX),  which  takes  into  account  DECOM recommendations. CAMEX may levy provisional duties on imports from the date of its preliminary determination. The Technical Group for Public Interest Assessment (GTIP), established by  CAMEX in  2012,  remains  in  charge  of  examining  requests  to  suspend  or  modify  provisional  or  definitive measures  for  reasons  of  public  interest.73  In  2015,  the  time-frame  for  GTIP  examinations  was increased from four to six months (renewable once for an equal period of time).74"", ""3.54.  The  main  regulatory  framework  amendments  undertaken  since  Brazil's  last  Review concerned  the  use  of  electronic  means  and  the  investigation  and  application  of  AD  measures. These legislative amendments have been notified to the WTO and discussed in the Committees on Anti-Dumping Practices and/or on Subsidies and Countervailing Measures.75"", '3.55.  In force from October 2013, Decree No. 8,058 introduced new administrative procedures for the  investigation  and  application  of  AD  measures.76  In  addition,  SECEX  issued  several implementing  ordinances  on:  the  submission  of  documents  to  DECOM;  price  undertaking  offers; applications  for  AD  investigations;  applications  for  anti-circumvention  reviews;  applications  for sunset reviews; and assessment of scope.77 Besides the clarification of certain definitions and the revision (mostly downward) of various deadlines, the ensuing procedural innovations included:', '\uf0b7  mandatory preliminary determinations;', '\uf0b7  mandatory  recommendation  of  the  lesser  duty  for  companies  that  fully  cooperate  in', 'original investigations;', '\uf0b7  a  methodology  for  export  price  determination  when  the  exporter  and  the  importer  are', 'related parties;', '\uf0b7', ""refinements  to  the  definition  of  domestic  industry  (e.g.,  possible  exclusion  of  parties associated with foreign producers, and geographic sub-division within Brazil's territory);"", '\uf0b7  a  domestic  industry  representativeness  threshold  of  25%  (less  if  industry  fragmented)', 'for the admissibility of AD investigation applications (previously 50%);', '\uf0b7', '\uf0b7', '\uf0b7', 'clarifications  on producers/exporters;', 'the', 'calculation  of', 'individual  dumping  margins', 'for  new', 'retroactive application of AD duties; and', 'formalization of on-site investigation procedures.', '71 WTO document WT/TPR/S/283/Rev.1, 26 July 2013. 72 While DECOM may not initiate a review without a request from a Brazilian industry, it may decide to', 'include additional exporting countries in duly initiated proceedings whenever there is sufficient information justifying such a decision.', '73 Since its creation, the GTIP has initiated 15 examinations of AD measures, of which 3 resulted in', 'suspension, 1 in a partial suspension, and 1 is still ongoing.', '74 CAMEX Resolution No. 27 of 29 April 2015. 75 Written questions and answers regarding the notified laws and regulations are contained in WTO', 'documents G/ADP/Q1/BRA/21 to 33 and G/SCM/Q1/BRA/21 to 33.', '76 WTO document G/ADP/N/1/BRA/3/Corr.1, 27 September 2013. 77 SECEX Ordinances No. 34 (10 September 2013), No. 36 (19 September 2013), No. 41', '(11 October 2013), No. 42 (17 October 2013), No. 44 (29 October 2013), and No. 42 (14 September 2016), replacing No. 37 (18 September 2013).', '\x0cWT/TPR/S/358 • Brazil', '- 56 -', ""3.56.  Under Brazil's legislation, AD and CV investigations may be initiated simultaneously for the same product. However, an AD measure and a CV measure cannot be imposed simultaneously on a given product for the purpose of neutralizing the same situation of dumping or export subsidy.78"", ""3.57.  Trade  remedies  investigation  procedures  were  further  amended  by  Law  No.  12,995  of 18 June  2014,  which  established  the  admissibility  of  electronic  means  and  of  documents elaborated  in  the  official  WTO  languages.79  Pursuant  to  the  Law,  all  procedural  acts  must  be digitally  signed  with  a  certificate  compliant  with  the  ICP-Brazil.  Details  of  the  electronic administrative  procedures  were  set  out  in  Ordinance  No.  58  of  29 July 2015.80  Administrative procedures  relating  to  AD  investigations  whose  applications  were  filed  as  from  31  July  2015  are carried  out  through  an  electronic  system  (DDS)  maintained  by  SECEX's  DECOM.  The  system  has not yet been expanded to CV and safeguard investigations."", ""3.58.  Brazil  has  regularly  submitted  semi-annual  reports  on  AD  and  CV  actions  to  the  relevant WTO  Committees.  Notwithstanding  the  downward  trend  in  investigations  initiated  during  the period  under  review,  the  incidence  of  Brazilian  trade  remedies,  predominantly  AD  measures, nearly  doubled  (Table 3.7).  At  end-December  2016,  there  were  161 definitive  AD  measures (including  six  price  undertakings)  in  force  in  Brazil,  up  from  87 measures  (including  five  price undertakings) at end-December 2012.81 During that period, Brazil initiated four CV investigations, one  of  which  (PET  film  from  India)  resulted  in  the  imposition  of  final  duties.82  No  safeguard investigations  were  initiated  and  no  safeguard  measures  were  applied  in  Brazil  between January 2013 and January 2017. At end-2016, 44 Brazilian trade remedy measures were in force for  more  than  five  years.  According  to  the  authorities,  the  share  of  Brazil's  total  merchandise imports  affected  by  its  trade  remedy  measures  was  0.76%  in  2013,  0.79%  in  2014,  0.93%  in 2015, and 1.06% in 2016."", 'Table 3.7 Trade remedy actions, 2013-16', 'Industry petitions (complaints) Original investigations initiated', 'Anti-dumping Countervailing', 'Reviews initiated', 'Anti-dumping Anti-circumvention', 'Provisional anti-dumping measures imposed Definitive measures imposed', 'Anti-dumping Anti-dumping extensions (anti-circumvention) Countervailing', 'Measures suspended for public interest reasons Measures reflecting public interest reasonsa Measures in force (at 31 December)', 'Anti-dumping (definitive) Anti-dumping (provisional) Anti-dumping extensions (anti-circumvention) Countervailing', '2013', '2014', '2015', '2016', '72 56 54 2 11 11 0 6 43 43 0 0 6 0 110 106 1 3 0', '53 36 35 1 9 6 3 20 42 39 3 0 1 1 134 126 2 6 0', '47 23 23 0 15 11 4 4 36 35 1 0 3 3 163 155 1 7 0', '.. 12 11 1 12 11 1 4 29 27 1 1 0 1 173 161 3 8 1', '..', 'a', 'Not available.', 'Measures diverging from DECOM recommendations for reasons of public interest.', 'Source:  Data provided by the Brazilian authorities.', ""3.59.  Judicial  reviews  of  CAMEX  decisions  follow  Brazil's  general  procedures  for  appeals  of governmental  acts.  Statistics  on  appeals  are  not  available,  due  to  the  lack  of  a  centralized  court registry.  Brazilian  trade  remedy  measures  have  not  been  the  subject  of  any  dispute  settlement cases at the WTO during the period under review."", '78 Decree No. 8,058 (Art. 1) of 26 July 2013. 79 WTO documents G/ADP/N/1/BRA/3/Suppl.4, G/SCM/N/1/BRA/2/Suppl.11 and', 'G/SG/N/1/BRA/3/Suppl.2, 18 September 2014.', '80 WTO document G/ADP/N/1/BRA/3/Suppl.7, 4 January 2016. 81 WTO documents G/ADP/N/294/BRA, 24 February 2017; and G/ADP/N/237/BRA, 16 April 2013.  82 WTO document G/SCM/N/305/BRA, 31 August 2016.', '\x0cWT/TPR/S/358 • Brazil', '- 57 -']"
cabo_verde,CPV,1617467436.0,539560.0,2015,0,4,0,0,0,0,0,0,3,3,0,0,1,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,2,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,463,6,"['3.2.10  Anti-dumping, countervailing duty, and safeguard regimes', '3.53.  Cabo Verde notified the WTO in 2010 that it had not established any authority competent to initiate  and  conduct  anti-dumping initiated, and Cabo Verde  did  not  expect  to  resort  to  anti-dumping  measures  in  the  foreseeable  future.49 In the  event  that  a  competent  authority  and  related  domestic  procedures  for  the  initiation  and conduct of anti-dumping investigations are established, the Committee on Anti-Dumping Practices would be informed without delay.', 'investigations.  Thus,  no  actions  had  been', '3.54.  Section X of the Customs Code, Articles 336 to 345, establishes the basic provisions for the application of anti-dumping and ""compensatory"" (countervailing) duties. No further implementing legislation  has  been  developed.  It  has  been  envisaged  that  the  Government  would  establish a special committee for the determination of the duties to be applied.', '3.55.  The  ""Trade  Liberalization  Law""  (Decree-Law  No.  3/99  of  1  February  1999)  included a general  safeguard  provision  (Article  3)  referring  to  serious  damage,  or  the  threat  of  such damage, to the national economy or to public health. On this basis, Cabo Verde restricted imports of poultry (from all countries) until 2004, when the measure was terminated.', '3.56.  Article  49  of  the  (revised)  ECOWAS  Treaty  allows  the  member  States  to  apply ""the necessary safeguard measures"" in case of ""serious disturbances occurring in the economy"". The  Executive  Secretary  of  ECOWAS  must  be  informed  before  measures  are  taken,  and  such safeguards may not be in force for more than one year.', ""3.57.  The  introduction  of  the  ECOWAS  CET  includes  provisions  for  the  application  of  a Complementary  Protection  Tax  (Taxe  complémentaire  de  protection)  on from non-ECOWAS sources in response to market disturbance. The measure may be triggered either by an increase in import volume of 25% (or more), or a price decline of 20% (or more), compared with the preceding three-year average. The supplementary tax can only be applied as a temporary measure, (i) for a maximum of two years in case of a surge in imported quantities, or (ii) for no more than one year in response to price declines. It appears that Cabo Verde's ability to use this"", 'imports', '46 The Protocol was adopted at a Conference of ECOWAS Heads of State and Government in Dakar in', '2003 and ratified by Cabo Verde through Law-Decree No. 3/2010 of 1 February 2010.', '47 Certificates of origin are not required for agricultural and livestock products and handmade articles to circulate freely within ECOWAS, but shipments must be accompanied by sanitary and phytosanitary certificates according to Laws Nos. 29/VII/2013 and 30/VII/2013.', '48 The rules were relaxed in 2009 to allow free circulation of goods produced under special regimes', 'provided the normal import duties on inputs were paid. However, the ECOWAS Commission has not yet issued the necessary implementing regulation for this amendment to be effective.', '49 WTO document G/ADP/N/193/CPV, 25 June 2010. According to Cabo Verde, the notification is valid', 'until further notice.', '\x0cWT/TPR/S/322 • Cabo Verde', '- 42 -', 'measure would be limited, as the sum of the CET and the Complementary Protection Tax may not exceed the WTO bound rate for any product.50']"
canada,CAN,1530000000000.0,36286425.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,5,0,"['3.1.7  Anti-dumping, countervailing, and safeguard measures']"
chile,CHL,247000000000.0,17909754.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,5,0,"['3.1.7  Anti-dumping, countervailing and safeguard measures']"
china,CHN,11200000000000.0,1378665000.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,5,0,"['3.1.7  Anti-dumping, countervailing, and safeguard measures']"
congo_(DRC),COD,34998638634.0,78736153.0,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,140,3,"['3.1.8  Antidumping, countervailing and safeguard measures', '3.79.  The DRC does not yet have any legislation on contingency measures. However, Article 4 of Decree  No. 0011  of  22 January 199734  establishing  a  commission  responsible  for  controlling imports of protected goods allows for the possibility of taking safeguard measures to protect and encourage domestic production. Moreover, since July 2014, the country has had a law establishing rules concerning the conditions and procedures for rescuing industrial enterprises in difficulty.35', '34 The Decree was followed by Ministerial Order No. 013/CAB/MIN/FIN&BUD/2000 of 21 October 2000. 35 Democratic Republic of the Congo, Office of the President of the Republic (2014). Law No. 14/023 of', '7 July establishing rules and procedures for rescuing an industrial enterprise in difficulty, Official Journal, Special issue, Kinshasa: 25 July 2014.', '\x0cWT/TPR/S/339 • Democratic Republic of the Congo', '- 52 -', '3.80.  According to the authorities, the DRC has never taken any contingency measures. Its latest notification to the WTO in this connection dates from 2006.36']"
costa_rica,CRI,57435507212.0,4857274.0,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1.130,anti-dumping countervailing and safeguard measures,5,0,"['3.2.7  Anti-dumping, countervailing and safeguard measures']"
