country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
albania,ALB,11926892453.0,2876101.0,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,52,1,"['3.1.4  Tariffs', '3.25.  Import  duties  accounted  for  around  1.6%  of  total  government  revenue  in  2014,  and  for some 1.3% of the value of imports. Albania levies customs duties on the c.i.f. value of imports. The tariff is amended through the passage of laws: five such laws were passed between 2010 and 2015. The last tariff amendment was introduced on 27 November 2014.']"
australia,AUS,1200000000000.0,24127159.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.2.2  Tariffs']
bahrain,BHR,31858510638.0,1425171.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.2.4  Tariffs']
barbados,BRB,4587550000.0,284996.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.1.4  Tariffs']
belize,BLZ,1765256400.0,366954.0,2017,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,312,3,"['3.1.2  Tariffs', ""3.11.  Belize's  tariff  schedule  is  based  on  CARICOM's  Common  External  Tariff  (CET),  with  some exceptions. Under the CET, maximum tariff rates are set at 20% for non-exempt industrial goods, and 40% for non-exempt agricultural goods."", '3.12.  Tariff  rates  may  be  changed  by  the  National  Assembly,  through  amendments  to  the Customs  and  Excise  Duties  Act.  In  2010,  some  goods  were  exempted  from  import  tariffs, including:  banana  plants,  coffee  substitutes,  sesame  oil  and  its  fractions,  vegetable  fats  and  oils, luncheon  meat,  bulgur  wheat,  inactive  yeasts,  cartons/boxes/cases,  cables,  sugar  cane  loading machinery, some parts for tractors, chicken sausages, hot-dog sausages, and note books.7', '3.13.  In 2012, the Customs and Excise Duties Act was amended to adjust the tariff rates of those items which had been removed from import licensing requirements (Section 3.1.4).8 These items include: edible offal of some animals; some vegetables; some fruits (including bananas); flour of durum wheat; peanuts; jams and jellies; fruit and vegetable juices; pepper sauce; animal feeds; wood;  yachts  and  other  vessels  for  pleasure  and  for  sports;  seats  with  wooden  frames;  and furniture.  The  import  tariff  rate  is  zero  for  goods  originating  in  CARICOM  countries,  while  they range from 5-100% for goods originating in non-CARICOM countries.9', '3.14.  Other changes to tariffs include:', 'a.', 'in  2013,  the  tariff  rate  for  flour  of  durum  wheat  was  increased:  70%  if  originating  in CARICOM  (up  from  zero-rated),  100%  if  originating  in  non-CARICOM  countries  (from 45%)10;', 'b.', 'in  2015,  the  tariff  rate  for  plastic  tanks  was  increased:  0  if  originating  in  CARICOM countries, 20% if originating in non-CARICOM countries11; and', '7 BCCI Trade and Investment Zone online information. Viewed at: http://www.belize.org/tiz/customs-', 'and-duties [27/07/16].', '8 Customs and Excise Duties (Amendment) Act 2012, No. 12 of 2012. 9 For goods originating in non-CARICOM countries, tariff rates are the same with one exception: yachts', 'and other vessels for pleasure or sports. The tariff rate is zero if they originate in the EU, and is 20% if they originate in non-EU countries.', '10 Customs and Excise Duties (Amendment) Act, 2013, No. 6 of 2013.', '\x0cWT/TPR/S/353 • Belize', '- 41 -', 'c.', 'in 2016, tariffs on gasoline and diesel were abolished.12']"
brazil,BRA,1800000000000.0,207652865.0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.1.3  Tariffs']
canada,CAN,1530000000000.0,36286425.0,2015,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,108,2,"['3.1.4  Tariffs', ""3.15.  Customs import duties accounted for less than 2% of Canada's total tax revenues.13 Canada regularly submits its customs tariff and trade data to the WTO Integrated Data Base.14"", '3.16.  The customs tariff comprises the General Tariff, the MFN tariff, and several preferential tariff treatments  granted  under  bilateral  or  plurilateral  agreements,  or  unilateral  concession  schemes. The General Tariff has a flat rate of 35% (or the MFN rate, whichever is higher), and is in principle, applicable to non-WTO Members. In practice, Canada grants at least the MFN tariff treatment to all its trading partners, except the Democratic Republic of Korea, so this country would be the only one subject to the General Tariff.']"
chile,CHL,247000000000.0,17909754.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.1.4  Tariffs']
china,CHN,11200000000000.0,1378665000.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.1.4  Tariffs']
costa_rica,CRI,57435507212.0,4857274.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.148,tariffs,1,0,['3.2.4  Tariffs']
