country,iso,gdp,population,year,tariff_f,duty_f,quota_f,voluntary_restraint_f,subsidy_f,dumping_f,license_f,rules-of-origin_f,safeguard_f,tax_f,preferential_f,regional_f,bound_f,applied_f,trademark_f,intellectual_property_f,copyright_f,countervailing_f,unfair_f,fair_trade_f,trade_facilitation_f,tariff_lf,duty_lf,quota_lf,voluntary_restraint_lf,subsidy_lf,dumping_lf,license_lf,rules-of-origin_lf,safeguard_lf,tax_lf,preferential_lf,regional_lf,bound_lf,applied_lf,trademark_lf,intellectual_property_lf,copyright_lf,countervailing_lf,unfair_lf,fair_trade_lf,trade_facilitation_lf,section_number,section_name,words,paragraphs,text
albania,ALB,11926892453.0,2876101.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,14,1,"['3.2.2  Export taxes, charges, and levies', '3.82.  Albania does not apply any export duties or taxes.']"
angola,AGO,89633156470.0,28813463.0,2015,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,141,2,"['3.2.2  Export taxes, charges and levies', '3.52.  Export  duty  is  payable  on  some  products  irrespective  of  their  country  of  destination (Table 3.7) and is based on the f.o.b. value. In addition, a tax of 5% of the f.o.b. value is imposed on minerals exported in the rough state.46', 'Table 3.7 Export duty, 2015 HS line 0507.10 4301.10 4301.30 4301.60 4301.80 4302.11 4302.19 4302.20 4302.30 4303.10 4303.90 4304.00 9601.10 9601.90', 'Export duty (%)', '10 20 20 20 20 20 20 20 20 20 20 20 10 10', 'Source:  Presidential Decree No. 10/13 of 22 November 2013 and its Corrigendum No. 1/14', 'of 30 January 2014.', '3.53.  Customs service fees (emolumentos gerais aduaneiros) have to be paid on goods exported at a rate of 1% of the f.o.b. value; a reduced rate (0.1%), together with a statistical tax (0.1%), applies  to  petroleum  products  and  goods  intended  for  direct  and  exclusive  use  by  extractive industries (Section 3.1.6). For goods that are re-exported or in transit, the charges are 400 UCF (AOA 35,200)  per  declaration;  a  tax  of  239.90  UCF  (AOA 21,111)  is  also  levied  on  each transhipment order.', '44 Executive Decree No. 124/06 of 11 September 2006. 45 Joint Executive Decree No. 264/12 of 23 August 2012. 46 Law No. 33/11 of 23 September 2011.', '\x0cWT/TPR/S/321 • Angola', '- 47 -']"
bahrain,BHR,31858510638.0,1425171.0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,18,1,"['3.3.2  Export taxes, charges and levies', '3.47.  According to the authorities, Bahrain does not apply any export duties or taxes.18']"
barbados,BRB,4587550000.0,284996.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,38,1,"['3.2.2  Export taxes, charges, and levies', '3.77.  Barbados applies no taxes, charges or levies on exports, other than a levy on cotton exports of BDS$0.17 per  pound.  The proceeds of this levy are directed to the Barbados Cotton  Growers Association (Chapter 4.1).']"
brunei_darussalam,BRN,11400266877.0,423196.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,17,1,"['3.2.2  Export taxes, charges, and levies', '3.58.  Brunei does not have export taxes, charges, levies or minimum export prices.']"
canada,CAN,1530000000000.0,36286425.0,2015,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,550,3,"['3.2.2  Export taxes, charges, and levies', '3.96.  The Export Act and Import Permits Act provides for the imposition of export duties by the Governor in Council on certain ores and metals, under certain circumstances.65 The Governor may also impose export duties on a number of logs and pulpwood products (pine, Douglas fir, spruce, fir balsam, cedar and hemlock logs and pulpwood) destined to trading partners that charge duties on  their  imports  of  timber,  lumber  or  wood  products  from  Canada.  However,  to  date  no  export taxes, charges or levies are being collected under the Export Act.', '3.97.  Duties on softwood lumber are collected in accordance with the 2006 Canada-United States Softwood Lumber Agreement. In 2013, the Agreement was extended from its original seven years period up to October 2015. The measures apply to exports from the following Canadian provinces: Alberta, Saskatchewan, Manitoba, Ontario, Quebec, and British Columbia.66 Under the Agreement, these  provinces  may  opt  either  for  an  export  charge  without  any  volume  restraints  or  a combination of a lower export charge and a restriction on the export volume.67 Currently, Alberta and the British Columbia have opted for an export charge without volume restraints while the four other provinces have opted for the other option. Duties are levied when a trigger price is reached, that is, when the reference price of lumber reaches or falls below US$355 per thousand board feet. The revenues from the duty are redistributed to the provinces based on the origin of the softwood, but must not flow back to the industry. Between 2011 and 2013, an additional charge of 0.1% and 2.6% was imposed on exports from the provinces of Ontario and Quebec respectively.', ""3.98.  A special duty applies to the exportation of unstamped domestically-manufactured tobacco products,  with  the  objective  of  reducing  the  incentives  to  smuggle  these  products  back  into Canada. The duty rates depend on the manufacturer's production in the preceding calendar year. For export quantities of up to 1.5% of total production, the special duty is levied at the rate of: Can$21.03  per  carton  of  200  cigarettes;  Can$21.03  per  200  tobacco  sticks;  and  Can$26.25  per 200 grams for other tobacco products. Quantities over the 1.5% threshold must be stamped, and therefore, are subject to the domestic rates that apply to stamped tobacco. In addition, they are subject to a special duty of Can$19.1448 per carton of 200 cigarettes or per 200 sticks of tobacco,"", '64 Memorandum D20-1-4, December 2008. Viewed at: http://www.cbsa.gc.ca/publications/dm-', 'md/d20/d20-1-4-eng.html.', 'and Districts Regulations.', '65 Export Act, R.S.C., 1985, c. E-18. 66 British Columbia Coast and British Columbia interior as defined in the British Columbia Forest Regions', '67 The export charge for Option A provinces varies with the price as follows: 15% if the reference price is US$315 or less; 10% if the price is between US$316 and US$335; 5% if the price is above US$336 but less than US$355. The combination of export charge and volume restraint (in share of U.S. consumption) for Option B provinces is as follows: a charge of 5% and a regional share limit of 30% of U.S. consumption if the reference price is US$315 or less; a charge of 3% and a regional share limit of 32% if the price is between US$316 and US$335; and a charge of 2.5% and a regional share limit of 34% if the price is between US$336 and US$355.', '\x0cWT/TPR/S/314 • Canada', '- 75 -', 'and Can$23.931 per 200 grams of other tobacco products.68 A refund of the special duty may be provided  if  it  is  demonstrated  that  the  products  have  entered  into  a  foreign  market  for consumption and foreign duties have been paid. The refund is provided only for the quantity up to the 1.5% threshold.']"
china,CHN,11200000000000.0,1378665000.0,2016,9,38,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,9,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,908,7,"['3.2.2  Export taxes, charges, and levies', '3.95.  China  continues  to  apply  export  taxes  in  accordance  with  the  Regulations  on  Import  and Export Tariffs.113 The list of goods subject to ""statutory"" and interim export duties is issued on a yearly basis. Exports subject to statutory duties can also be subject to an interim duty, usually at a lower rate.114 Exports subject to interim duties may also be charged a special export duty, which is applied according to the season and may be substantially higher than interim duty rates. Export duties  are  ad  valorem,  specific  or  they  may  take  other  forms  as  prescribed  by  the  State;  in practice, most of them are ad valorem.', '3.96.  Export duties are payable on the date when Customs accepts the export declaration; they are  calculated  based  on  the  transaction  value  of  exports,  and  transport  and  insurance  cost.115 Certain  items  are  exempt  from  export  duties.116  Duty  reductions  or  exemptions  may  also  be granted under specific circumstances.117', '3.97.  Between 2013 and 2015 (May), 4.1% of all tariff lines at the HS 8-digit level were subject to export duties (including both statutory and interim duties) (4.2% in 2013) (Table 3.10). Neither the goods subject to the statutory export duty nor the duty rates changed during that period.118 As was the case in 2013, in 2015 (May), goods subject to statutory export duties usually faced higher rates  than  those  subject  to  interim  export  duties.  The  exception  to  this,  are  three  tariff  lines related to pig iron (HS 7201.10.00, HS 7201.20.00, and HS 7201.50.00), which bear a statutory rate of 20% and an interim rate of 25%.', 'Table 3.10 Export duty types of by HS Chapter, 2015 (May)', 'HS Chapters', 'Total 03 Fish and crustaceans 05 Products of animal origin, n.e.s. 25 Earths and stone; plastering materials 26 Ores, slag and ash 27 Mineral fuels, oil and waxes 28 Inorganic chemicals 29 Organic chemicals 31 Fertilizers 38 Misc. chemical products 41 Raw hides and skins 44 Wood and articles of wood 47 Pulp of wood, paper or paperboard 72 Iron and steel 74 Copper and articles thereof 75 Nickel and articles thereof 76 Aluminium and articles thereof', 'Statutory duties', 'Interim duties', 'No. of lines', 'Range %', 'No. of lines', 'Range %', '102 1', '4 (1)', '0', '7 (2)', '0', '3 (1) 1 (1)', '0 0 2 0 0', '17 (5) 32 (32) 4 (4) 24 (24)', '20-50', '20 40 n.a. 20-50 n.a. 20-30', '40 n.a. n.a. 20 n.a. n.a. 20-40', '30 40', '20-30', '314 0 1 21 32 11 78 1 17 1 0 6 16 48 34 5 24', '0-35 n.a. 0', '5-35 0-20 3-15 5-25', '0', '5-30 10 n.a. 10-15', '10', '10-25 0-15 5-15 0-15', '113 The Regulations on Import and Export Duties of 1 January 2003. Viewed at:', 'http://english.mofcom.gov.cn/aarticle/policyrelease/internationalpolicy/200705/20070504715851.html (in English).', '114 Where exports are subject to both a statutory and an interim export duty, the interim duty applies. 115 GACC Decree [2006] No. 148, The Measures of Customs for Assessing and Determining Duty-Paid', 'Value of Imported and Exported Goods as amended by GACC Decree [2013] No. 213. Viewed at http://www.customs.gov.cn/publish/portal0/tab49660/info688746.htm (in Chinese only).', '116 These are: imported goods that are exported from the Customs territory within one year of the date of importation because they are damaged, of poor quality or do not conform to specifications; goods in a single consignment on which the duties are estimated to be not more than RMB 50; advertising material and samples of no commercial value; donated material; and fuels, stores, beverages and provisions to be used en route by vessels which are in transit in China (Regulations on Import and Export Tariffs).', '117 For instance: for exports into the special economic zones and other specially-designated areas;', 'exports made by specific enterprises such as Chinese-foreign equity joint ventures, Chinese-foreign contractual joint ventures and enterprises with exclusive foreign investment; exports devoted to specific purposes and materials donated for public welfare use; and low-volume border transactions.', '118 Goods subject to statutory export duty included, inter alia, phosphorus; ores, and concentrates of', 'lead, zinc, tin, and tungsten; and base metals (iron, steel, copper, nickel and aluminium).', '\x0cWT/TPR/S/342 • China', '- 74 -', 'HS Chapters', '78 Lead and articles thereof 79 Zinc and articles thereof 80 Tin and articles thereof 81 Other base metals', 'Statutory duties', 'Interim duties', 'No. of lines', 'Range %', 'No. of lines', 'Range %', '0', '4 (4)', '0', '3 (1)', 'n.a. 20 n.a. 20', '2 4 2 11', '10 0-15 10 5-15', 'n.a. Note:', 'Not applicable. Figures in brackets under the column ""statutory duties"" refer to the number of tariff lines subject to both a statutory and an interim export duty rate. Lines where exports duty is only partially applied are included.', ""Source:  Customs Tariff of Import and Export of the People's Republic of China, 2015."", ""3.98.  China  is  the  world's  leading  exporter  of  some  of  the  products  to  which  it  applies  export taxes.  The  application  of  export  taxes  could  affect  the  amount  exported  and  their  price  in  the world  market.119  The  highest  export  tax  rate  (50%)  applies  to  tin  ores  and  concentrates (HS 2609). In 2014, China did not export any of these products."", '3.99.  During the period under review there were two important changes regarding the imposition of  export  duties.  First,  in  May  2015  interim  export  duties  were  removed  for  items  included  in 91 tariff lines at the HS 8-digit level; however, statutory export rates remain in place for all these items.  Interim  export  duties  were  removed  on  chemical  elements  (e.g.  rare  earths,  ores  and concentrates of rare earths, and compounds of rare earth metals); certain iron and steel articles; tungsten; and molybdenum.120 Second, the special export duty rate of 75%, which applied mainly to fertilizers, was eliminated.121 There were no other major changes regarding the range of goods subject to interim duties or the rates of the duties charged during the 2013-15 period.', '3.100.  As  of  May  2015,  interim  duties  were  levied  on  314  tariff  lines  at  the  HS  8-digit  level, compared to 320 in 2013, ranging from 0% to 35%, with the highest rates applying to products classified under HS Chapter 25. The slight decline in the number of tariff lines subject to interim export  duties  was  a  result  of  a  reduction  in  the  number  of  lines  subject  to  duties  of  inorganic chemicals  (HS  Chapter  28)  and  fertilizers  (HS  Chapter  31).  Since  2013,  export  duty  rates  on eight tariff lines related to mineral fuels, oil and waxes (Chapter 27) were lowered from 10% to 3%;  while  the  minimum  rate  levied  on  fertilizers  was  lowered  from  25%  to  5%.122  The  2015 Customs Tariff shows that in 2015 eight products were subject to specific interim export duties.123 However, according to the authorities these were eliminated in 2014.', '3.101.  VAT on exports is 0%, with the exception of VAT on exports of restricted goods.124']"
el_salvador,SLV,26797470000.0,6344722.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,22,1,"['3.2.2  Export taxes, charges and levies', '3.89.  El  Salvador  does  not  impose  taxes  or  other  levies  on  exports  and  VAT  on  exports  is zero-rated.']"
european_union,EUU,16400000000000.0,511497415.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,29,1,"['3.2.2  Export taxes, charges and levies', '3.80.  The  EU  does  not  impose  export-related  duties  or  taxes.  Following  the  introduction  of  the UCC, inward processing under the drawback system has been withdrawn.']"
ghana,GHA,42689783734.0,28206728.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.1.158,export taxes charges and levies,70,1,"['3.2.4  Export taxes, charges, and levies', '3.65.  Ghana  has  considerably  reduced  its  reliance  on  export  taxes  in  past  years.  Taxes  are currently  applied  on  exports  of  certain  wood  products  (section  4.3)  and  on  exports  of  certain hydro-carbons (section 4.4.3). In addition, producer prices for cocoa production, most of which is exported,  are  set  below  world  prices;  but  these  producer  prices  apply  irrespective  of  whether cocoa is exported in raw form or locally processed (section 4.1.2.1.).']"
